row_id,state,agency_type,agency_name,quarter_1,quarter_2,quarter_3,quarter_4,population,agency_with_state,lon,lat
7443,New York,Cities,Olean,0,0,0,0,13615,"Olean, New York",-78.42992699999999,42.083639
7445,New York,Cities,Oneida,0,0,0,0,10940,"Oneida, New York",-75.65129309999999,43.0925684
7446,New York,Cities,Oneonta City,0,0,0,0,14073,"Oneonta City, New York",-75.0637746,42.4528571
7447,New York,Cities,Orangetown Town,0,0,0,NA,37973,"Orangetown Town, New York",-73.9559056,41.04659300000001
7448,New York,Cities,Orchard Park Town,0,0,0,0,29760,"Orchard Park Town, New York",-78.7440921,42.7675323
7450,New York,Cities,Ossining Village,0,0,0,0,25452,"Ossining Village, New York",-73.8615246,41.1628731
7451,New York,Cities,Oswego City,0,0,0,0,17370,"Oswego City, New York",-76.5104973,43.4553461
7457,New York,Cities,Peekskill,0,0,0,0,24365,"Peekskill, New York",-73.9204158,41.2900939
7466,New York,Cities,Plattekill Town,0,0,0,0,10235,"Plattekill Town, New York",-74.0593872,41.6239741
7467,New York,Cities,Plattsburgh City,0,0,0,0,19651,"Plattsburgh City, New York",-73.4529124,44.6994873
7470,New York,Cities,Port Chester Village,0,0,0,0,29814,"Port Chester Village, New York",-73.66568339999999,41.0017643
7474,New York,Cities,Port Washington,0,0,0,NA,19555,"Port Washington, New York",-73.69818579999999,40.8256561
7476,New York,Cities,Poughkeepsie,0,0,0,0,30580,"Poughkeepsie, New York",-73.9209701,41.7003713
7483,New York,Cities,Riverhead Town,0,0,0,0,33812,"Riverhead Town, New York",-72.66204019999999,40.9170435
7484,New York,Cities,Rockville Centre Village,0,0,0,0,24960,"Rockville Centre Village, New York",-73.6412406,40.65871380000001
7485,New York,Cities,Rome,0,0,0,0,32298,"Rome, New York",-75.4557303,43.2128473
7486,New York,Cities,Rotterdam Town,0,0,0,0,29882,"Rotterdam Town, New York",-73.97095829999999,42.78702089999999
7487,New York,Cities,Rye,0,0,0,0,16050,"Rye, New York",-73.68373989999999,40.9806535
7494,New York,Cities,Saratoga Springs,0,0,0,0,28237,"Saratoga Springs, New York",-73.7845651,43.0831301
7495,New York,Cities,Scarsdale Village,0,0,0,0,18214,"Scarsdale Village, New York",-73.7845768,41.0050977
7496,New York,Cities,Schenectady,0,0,0,0,65550,"Schenectady, New York",-73.9395687,42.8142432
7497,New York,Cities,Schodack Town,0,0,0,0,11747,"Schodack Town, New York",-73.6837018,42.5654498
7502,New York,Cities,Shawangunk Town,0,0,0,0,13981,"Shawangunk Town, New York",-74.1840358,41.60564919999999
7508,New York,Cities,Sleepy Hollow Village,0,0,0,0,10267,"Sleepy Hollow Village, New York",-73.85846839999999,41.085652
7514,New York,Cities,Southold Town,0,0,0,0,20092,"Southold Town, New York",-72.4731529,41.0801973
7518,New York,Cities,Stony Point Town,0,0,0,0,15667,"Stony Point Town, New York",-73.9870847,41.2295386
7519,New York,Cities,Suffern Village,0,0,0,NA,11032,"Suffern Village, New York",-74.1495889,41.1148179
7520,New York,Cities,Syracuse,0,0,0,0,143129,"Syracuse, New York",-76.14742439999999,43.0481221
7523,New York,Cities,Tonawanda,0,0,0,0,14868,"Tonawanda, New York",-78.880315,43.0203347
7524,New York,Cities,Tonawanda Town,0,0,0,0,57256,"Tonawanda Town, New York",-78.8722341,42.989131
7525,New York,Cities,Troy,0,0,0,0,49491,"Troy, New York",-73.69178509999999,42.7284117
7530,New York,Cities,Ulster Town,0,0,0,0,12600,"Ulster Town, New York",-73.99475629999999,41.9785116
7531,New York,Cities,Utica,0,0,0,0,60413,"Utica, New York",-75.232664,43.100903
7533,New York,Cities,Vestal Town,0,0,0,0,28223,"Vestal Town, New York",-76.053575,42.0855898
7535,New York,Cities,Wallkill Town,0,0,0,0,29123,"Wallkill Town, New York",-74.1840358,41.60564919999999
7539,New York,Cities,Warwick Town,0,0,0,0,18450,"Warwick Town, New York",-74.3598755,41.256483
7543,New York,Cities,Watertown,0,0,0,0,25525,"Watertown, New York",-75.91075649999999,43.9747838
7548,New York,Cities,Webster Town and Village,0,0,0,0,45023,"Webster Town and Village, New York",-77.4299939,43.2122851
7553,New York,Cities,West Seneca Town,0,0,0,0,45721,"West Seneca Town, New York",-78.7538895,42.8358977
7555,New York,Cities,White Plains,0,0,0,NA,59350,"White Plains, New York",-73.7629097,41.03398620000001
7560,New York,Cities,Woodbury Town,0,0,0,0,11114,"Woodbury Town, New York",-74.1059775,41.3645382
7563,New York,Cities,Yorktown Town,0,0,0,0,37101,"Yorktown Town, New York",-73.8183804,41.2625965
7703,North Carolina,Cities,Albemarle,0,0,0,0,15991,"Albemarle, North Carolina",-80.2000578,35.3501426
7706,North Carolina,Cities,Archdale,0,0,0,0,11529,"Archdale, North Carolina",-79.9719831,35.914581
7707,North Carolina,Cities,Asheboro,0,0,0,0,25922,"Asheboro, North Carolina",-79.8136446,35.7079146
7720,North Carolina,Cities,Belmont,0,0,0,0,12331,"Belmont, North Carolina",-81.037297,35.2429175
7741,North Carolina,Cities,Burlington,0,0,0,0,53385,"Burlington, North Carolina",-79.43779909999999,36.0956918
7748,North Carolina,Cities,Carrboro,0,0,0,0,21841,"Carrboro, North Carolina",-79.0752895,35.9101438
7753,North Carolina,Cities,Chapel Hill,0,0,0,0,60225,"Chapel Hill, North Carolina",-79.0558445,35.9131996
7758,North Carolina,Cities,Clayton,0,0,0,0,22258,"Clayton, North Carolina",-78.4563914,35.650711
7764,North Carolina,Cities,Concord,0,0,0,0,94022,"Concord, North Carolina",-80.579511,35.4087517
7768,North Carolina,Cities,Cornelius,0,0,0,0,29850,"Cornelius, North Carolina",-80.86007359999999,35.4868032
7772,North Carolina,Cities,Davidson,0,0,0,0,12954,"Davidson, North Carolina",-80.8486846,35.4993031
7778,North Carolina,Cities,Eden,0,0,0,0,14952,"Eden, North Carolina",-79.7667026,36.4884715
7780,North Carolina,Cities,Elizabeth City,0,0,0,0,17629,"Elizabeth City, North Carolina",-76.2510461,36.2946008
7784,North Carolina,Cities,Elon,0,0,0,0,10354,"Elon, North Carolina",-79.5115433,36.09827620000001
7798,North Carolina,Cities,Fuquay-Varina,0,0,0,0,29665,"Fuquay-Varina, North Carolina",-78.80001279999999,35.584323500000004
7799,North Carolina,Cities,Garner,0,0,0,0,29309,"Garner, North Carolina",-78.61417089999999,35.7112642
7802,North Carolina,Cities,Gastonia,0,0,0,0,77316,"Gastonia, North Carolina",-81.18730049999999,35.262082
7805,North Carolina,Cities,Goldsboro,0,0,0,0,35159,"Goldsboro, North Carolina",-77.9927651,35.3848841
7806,North Carolina,Cities,Graham,0,0,0,0,14886,"Graham, North Carolina",-79.4005756,36.0690258
7809,North Carolina,Cities,Greenville,0,0,0,0,93235,"Greenville, North Carolina",-77.3663538,35.612661
7812,North Carolina,Cities,Havelock,0,0,0,0,19870,"Havelock, North Carolina",-76.9013301,34.8790492
7814,North Carolina,Cities,Henderson,0,0,0,0,14780,"Henderson, North Carolina",-78.39920099999999,36.3294305
7817,North Carolina,Cities,High Point,0,0,0,0,112526,"High Point, North Carolina",-80.0053176,35.9556923
7821,North Carolina,Cities,Holly Springs,0,0,0,0,37008,"Holly Springs, North Carolina",-78.8336218,35.6512655
7828,North Carolina,Cities,Kannapolis,0,0,0,0,49750,"Kannapolis, North Carolina",-80.6217341,35.4873613
7831,North Carolina,Cities,Kernersville,0,0,0,0,24571,"Kernersville, North Carolina",-80.07365329999999,36.1198588
7834,North Carolina,Cities,Kings Mountain,0,0,0,0,10808,"Kings Mountain, North Carolina",-81.34119419999999,35.2451342
7835,North Carolina,Cities,Kinston,0,0,0,0,20341,"Kinston, North Carolina",-77.5816353,35.2626635
7837,North Carolina,Cities,Knightdale,0,0,0,0,16588,"Knightdale, North Carolina",-78.4805563,35.7876515
7844,North Carolina,Cities,Laurinburg,0,0,0,0,15052,"Laurinburg, North Carolina",-79.46282479999999,34.7740494
7845,North Carolina,Cities,Leland,0,0,0,0,21008,"Leland, North Carolina",-78.0447143,34.2562805
7846,North Carolina,Cities,Lenoir,0,0,0,0,17904,"Lenoir, North Carolina",-81.5389849,35.9140196
7851,North Carolina,Cities,Lincolnton,0,0,0,0,10839,"Lincolnton, North Carolina",-81.2545251,35.473745
7857,North Carolina,Cities,Lumberton,0,0,0,0,20966,"Lumberton, North Carolina",-79.0086424,34.6182199
7867,North Carolina,Cities,Matthews,0,0,0,0,32873,"Matthews, North Carolina",-80.72368039999999,35.1168131
7871,North Carolina,Cities,Mebane,0,0,0,0,15566,"Mebane, North Carolina",-79.2669619,36.0959715
7874,North Carolina,Cities,Mint Hill,0,0,0,0,27375,"Mint Hill, North Carolina",-80.6570304,35.1735404
7876,North Carolina,Cities,Monroe,0,0,0,0,35393,"Monroe, North Carolina",-80.5495112,34.9854275
7879,North Carolina,Cities,Morrisville,0,0,0,0,27799,"Morrisville, North Carolina",-78.8255621,35.823483
7881,North Carolina,Cities,Mount Airy,0,0,0,0,10208,"Mount Airy, North Carolina",-80.6072858,36.4993007
7883,North Carolina,Cities,Mount Holly,0,0,0,0,15940,"Mount Holly, North Carolina",-81.01590809999999,35.2981943
7909,North Carolina,Cities,Pinehurst,0,0,0,0,16213,"Pinehurst, North Carolina",-79.4694767,35.1954345
7923,North Carolina,Cities,Reidsville,0,0,0,0,13774,"Reidsville, North Carolina",-79.6644747,36.3548586
7932,North Carolina,Cities,Rocky Mount,0,0,0,0,54085,"Rocky Mount, North Carolina",-77.7905339,35.9382103
7939,North Carolina,Cities,Sanford,0,0,0,0,29483,"Sanford, North Carolina",-79.1802994,35.4798757
7946,North Carolina,Cities,Shelby,0,0,0,0,19978,"Shelby, North Carolina",-81.5356463,35.2923513
7948,North Carolina,Cities,Smithfield,0,0,0,0,12507,"Smithfield, North Carolina",-78.3394455,35.5084935
7950,North Carolina,Cities,Southern Pines,0,0,0,0,14271,"Southern Pines, North Carolina",-79.3922539,35.1740471
7956,North Carolina,Cities,Spring Lake,0,0,0,0,12744,"Spring Lake, North Carolina",-78.97280560000002,35.1679395
7958,North Carolina,Cities,Stallings,0,0,0,0,15927,"Stallings, North Carolina",-80.6861799,35.0907026
7971,North Carolina,Cities,Tarboro,0,0,0,0,10780,"Tarboro, North Carolina",-77.5358049,35.8968236
7974,North Carolina,Cities,Thomasville,0,0,0,0,26591,"Thomasville, North Carolina",-80.0819879,35.8826369
7985,North Carolina,Cities,Wake Forest,0,0,0,0,44318,"Wake Forest, North Carolina",-78.50972279999999,35.9798734
7991,North Carolina,Cities,Waxhaw,0,0,0,0,16112,"Waxhaw, North Carolina",-80.7434019,34.9245935
8003,North Carolina,Cities,Wilson,0,0,0,0,49367,"Wilson, North Carolina",-77.9155395,35.7212689
8008,North Carolina,Cities,Winston-Salem,0,0,0,0,246759,"Winston-Salem, North Carolina",-80.244216,36.09985959999999
8204,North Dakota,Cities,Jamestown,0,0,0,0,15378,"Jamestown, North Dakota",-98.7084357,46.9105438
8210,North Dakota,Cities,Mandan,0,0,0,0,22743,"Mandan, North Dakota",-100.8895761,46.8266603
8212,North Dakota,Cities,Minot,0,0,0,0,48829,"Minot, North Dakota",-101.2922906,48.2329668
8230,North Dakota,Cities,West Fargo,0,0,0,0,37385,"West Fargo, North Dakota",-96.89990569999999,46.8769487
8295,Ohio,Cities,Alliance,0,0,0,0,21723,"Alliance, Ohio",-81.10593089999999,40.9153362
8297,Ohio,Cities,American Township,0,0,0,0,12094,"American Township, Ohio",-84.17516479999999,40.7614503
8298,Ohio,Cities,Amherst,0,0,0,0,12100,"Amherst, Ohio",-82.2223774,41.3978217
8302,Ohio,Cities,Athens,0,0,0,0,25356,"Athens, Ohio",-82.1012554,39.3292396
8303,Ohio,Cities,Aurora,0,0,0,0,16047,"Aurora, Ohio",-81.3453858,41.3175549
8304,Ohio,Cities,Avon Lake,0,0,0,NA,24418,"Avon Lake, Ohio",-82.02820009999999,41.5053178
8305,Ohio,Cities,Bainbridge Township,0,NA,NA,NA,11477,"Bainbridge Township, Ohio",-81.36194019999999,41.3764714
8311,Ohio,Cities,Bay Village,0,0,0,0,15328,"Bay Village, Ohio",-81.92208450000001,41.4847662
8314,Ohio,Cities,Beachwood,0,0,0,0,11681,"Beachwood, Ohio",-81.5087322,41.4644979
8315,Ohio,Cities,Beavercreek,0,0,0,0,47203,"Beavercreek, Ohio",-84.06326849999999,39.7092262
8324,Ohio,Cities,Bexley,0,0,0,0,13893,"Bexley, Ohio",-82.93768039999999,39.9689532
8327,Ohio,Cities,Blue Ash,0,0,0,0,12227,"Blue Ash, Ohio",-84.3782734,39.2320029
8330,Ohio,Cities,Bowling Green,0,0,0,0,32017,"Bowling Green, Ohio",-83.6513229,41.3747744
8331,Ohio,Cities,Brecksville,0,0,0,0,13652,"Brecksville, Ohio",-81.62679039999999,41.31977630000001
8334,Ohio,Cities,Broadview Heights,0,0,0,0,19236,"Broadview Heights, Ohio",-81.6851271,41.3139426
8335,Ohio,Cities,Brunswick Hills Township,0,0,0,0,10418,"Brunswick Hills Township, Ohio",-81.86068209999999,41.2185738
8336,Ohio,Cities,Bucyrus,0,0,0,0,11741,"Bucyrus, Ohio",-82.97546489999999,40.8083909
8351,Ohio,Cities,Chester Township,0,0,0,NA,10310,"Chester Township, Ohio",-81.36194019999999,41.5354325
8353,Ohio,Cities,Chillicothe,0,0,0,0,21441,"Chillicothe, Ohio",-82.9824019,39.3331197
8355,Ohio,Cities,Clearcreek Township,0,0,0,0,15765,"Clearcreek Township, Ohio",-84.20679919999999,39.5283669
8356,Ohio,Cities,Cleveland Heights,NA,NA,NA,0,44413,"Cleveland Heights, Ohio",-81.556235,41.5200518
8364,Ohio,Cities,Conneaut,0,0,0,0,12616,"Conneaut, Ohio",-80.5542409,41.9475551
8375,Ohio,Cities,Dover,0,0,0,0,12752,"Dover, Ohio",-81.4740054,40.5206198
8377,Ohio,Cities,Dublin,0,0,0,0,48570,"Dublin, Ohio",-83.1140771,40.0992294
8383,Ohio,Cities,Euclid,0,0,0,0,47048,"Euclid, Ohio",-81.5267873,41.5931049
8385,Ohio,Cities,Fairfield,0,NA,NA,0,42568,"Fairfield, Ohio",-84.5603187,39.3454673
8386,Ohio,Cities,Fairfield Township,0,0,0,0,22789,"Fairfield Township, Ohio",-84.5224166,39.3976074
8387,Ohio,Cities,Fairview Park,0,0,0,0,16248,"Fairview Park, Ohio",-81.8643039,41.4414366
8391,Ohio,Cities,Forest Park,0,0,0,0,18686,"Forest Park, Ohio",-84.50411079999999,39.2903353
8396,Ohio,Cities,Gahanna,0,0,0,0,35596,"Gahanna, Ohio",-82.8793446,40.0192307
8409,Ohio,Cities,"Goshen Township, Mahoning County",0,0,0,0,16177,"Goshen Township, Mahoning County, Ohio",-80.92077370000001,40.9430444
8416,Ohio,Cities,Greenville,0,0,0,0,12707,"Greenville, Ohio",-84.63301150000001,40.1028264
8418,Ohio,Cities,Hamilton Township,0,0,0,0,23330,"Hamilton Township, Ohio",-84.20679919999999,39.3218496
8420,Ohio,Cities,Harrison,0,0,0,0,11513,"Harrison, Ohio",-84.7915999,39.2536967
8421,Ohio,Cities,Heath,0,0,0,0,10774,"Heath, Ohio",-82.44459909999999,40.0228421
8422,Ohio,Cities,Hilliard,0,0,0,0,37184,"Hilliard, Ohio",-83.1582451,40.0333961
8427,Ohio,Cities,Howland Township,0,0,0,0,16449,"Howland Township, Ohio",-80.7325287,41.2576207
8430,Ohio,Cities,Hudson,0,0,0,0,22242,"Hudson, Ohio",-81.44066699999999,41.240056
8433,Ohio,Cities,Ironton,0,0,0,0,10666,"Ironton, Ohio",-82.6829406,38.5367471
8440,Ohio,Cities,Kent,NA,NA,0,NA,30065,"Kent, Ohio",-81.3578859,41.1536674
8445,Ohio,Cities,Lakewood,0,0,0,0,50078,"Lakewood, Ohio",-81.7981908,41.4819932
8450,Ohio,Cities,Lima,0,0,0,0,36948,"Lima, Ohio",-84.1052256,40.742551
8456,Ohio,Cities,London,0,0,0,0,10175,"London, Ohio",-83.4482529,39.8864493
8457,Ohio,Cities,Lorain,0,0,0,0,63808,"Lorain, Ohio",-82.1823746,41.452819
8461,Ohio,Cities,Loveland,0,0,0,0,12876,"Loveland, Ohio",-84.26382600000001,39.2689476
8464,Ohio,Cities,Lyndhurst,0,0,0,0,13519,"Lyndhurst, Ohio",-81.4887315,41.5200523
8465,Ohio,Cities,Macedonia,0,0,0,0,12056,"Macedonia, Ohio",-81.50477719999999,41.3174524
8469,Ohio,Cities,Marion,0,0,0,0,35885,"Marion, Ohio",-83.1285242,40.5886699
8472,Ohio,Cities,Marysville,0,0,0,NA,24174,"Marysville, Ohio",-83.3671432,40.2364486
8473,Ohio,Cities,Mason,0,0,0,0,33583,"Mason, Ohio",-84.309939,39.3600586
8479,Ohio,Cities,Mentor,0,0,0,0,47118,"Mentor, Ohio",-81.339552,41.6661573
8480,Ohio,Cities,Miamisburg,0,0,0,0,19954,"Miamisburg, Ohio",-84.2866083,39.6428362
8492,Ohio,Cities,Mount Vernon,0,0,0,0,16607,"Mount Vernon, Ohio",-82.4857181,40.3933956
8497,Ohio,Cities,Newark,0,0,0,0,49687,"Newark, Ohio",-82.4012642,40.0581205
8501,Ohio,Cities,New Franklin,0,0,0,0,14157,"New Franklin, Ohio",-81.5415079,40.94172289999999
8508,Ohio,Cities,New Philadelphia,0,0,0,0,17445,"New Philadelphia, Ohio",-81.4456706,40.4897871
8513,Ohio,Cities,Niles,0,0,0,0,18370,"Niles, Ohio",-80.76535799999999,41.1828353
8516,Ohio,Cities,North Olmsted,0,0,0,0,31653,"North Olmsted, Ohio",-81.9234726,41.4156025
8517,Ohio,Cities,North Royalton,0,0,0,0,30324,"North Royalton, Ohio",-81.7245739,41.3136644
8519,Ohio,Cities,Norwalk,0,0,0,0,16800,"Norwalk, Ohio",-82.6157331,41.24255309999999
8523,Ohio,Cities,Oregon,0,0,0,0,19922,"Oregon, Ohio",-83.48687679999999,41.6436603
8528,Ohio,Cities,Oxford,0,0,0,0,23038,"Oxford, Ohio",-84.74523099999999,39.5069974
8531,Ohio,Cities,Parma,0,0,0,0,78968,"Parma, Ohio",-81.7229086,41.4047742
8537,Ohio,Cities,Perkins Township,0,0,0,0,11701,"Perkins Township, Ohio",-82.713132,41.3905536
8538,Ohio,Cities,Perrysburg,0,0,0,0,21585,"Perrysburg, Ohio",-83.627157,41.556996
8539,Ohio,Cities,Perrysburg Township,0,0,0,0,12935,"Perrysburg Township, Ohio",-83.581615,41.5120772
8542,Ohio,Cities,Pierce Township,0,0,0,0,11669,"Pierce Township, Ohio",-84.25948609999999,39.0237933
8545,Ohio,Cities,Piqua,0,0,0,0,21056,"Piqua, Ohio",-84.24244490000001,40.1447732
8550,Ohio,Cities,Powell,0,0,0,0,13455,"Powell, Ohio",-83.07518689999999,40.1578402
8556,Ohio,Cities,Rocky River,0,0,0,0,20253,"Rocky River, Ohio",-81.8497567,41.4768217
8563,Ohio,Cities,Sagamore Hills,0,0,0,0,10956,"Sagamore Hills, Ohio",-81.57061089999999,41.3223093
8564,Ohio,Cities,Salem,0,0,0,0,11710,"Salem, Ohio",-80.8567501,40.9008923
8567,Ohio,Cities,Sandusky,0,0,0,0,24700,"Sandusky, Ohio",-82.71168209999999,41.4561754
8570,Ohio,Cities,Seven Hills,0,0,0,0,11662,"Seven Hills, Ohio",-81.67623920000001,41.3953304
8575,Ohio,Cities,Shawnee Township,0,0,0,0,12061,"Shawnee Township, Ohio",-84.17516479999999,40.7008312
8581,Ohio,Cities,South Euclid,0,0,0,0,21539,"South Euclid, Ohio",-81.5184553,41.5231076
8587,Ohio,Cities,Springboro,0,0,0,0,18789,"Springboro, Ohio",-84.2332718,39.5522815
8588,Ohio,Cities,Springfield,NA,0,NA,NA,59016,"Springfield, Ohio",-83.8088171,39.9242266
8590,Ohio,Cities,"Springfield Township, Mahoning County",0,0,0,0,36619,"Springfield Township, Mahoning County, Ohio",-80.5771737,40.9453868
8593,Ohio,Cities,Steubenville,0,0,0,0,17913,"Steubenville, Ohio",-80.63396379999999,40.3697905
8598,Ohio,Cities,Streetsboro,0,0,0,0,16411,"Streetsboro, Ohio",-81.3459405,41.2392227
8599,Ohio,Cities,Struthers,0,0,0,0,10193,"Struthers, Ohio",-80.6078509,41.0525588
8607,Ohio,Cities,Troy,0,0,0,0,25960,"Troy, Ohio",-84.20327669999999,40.0394982
8608,Ohio,Cities,Twinsburg,NA,0,NA,NA,18983,"Twinsburg, Ohio",-81.4401129,41.3125552
8611,Ohio,Cities,Union Township,0,0,0,0,48187,"Union Township, Ohio",-84.25948609999999,39.1068776
8615,Ohio,Cities,Vandalia,0,0,NA,0,15023,"Vandalia, Ohio",-84.1988308,39.8906122
8616,Ohio,Cities,Vermilion,0,0,0,0,10436,"Vermilion, Ohio",-82.36460679999999,41.4219889
8617,Ohio,Cities,Wadsworth,0,0,0,0,23744,"Wadsworth, Ohio",-81.72985190000001,41.0256101
8619,Ohio,Cities,Warren,0,0,0,0,39280,"Warren, Ohio",-80.81841659999999,41.2375569
8627,Ohio,Cities,West Chester Township,0,0,0,0,62063,"West Chester Township, Ohio",-84.41726659999999,39.3321262
8628,Ohio,Cities,Westerville,0,0,0,0,40225,"Westerville, Ohio",-82.9318807,40.1266689
8635,Ohio,Cities,Whitehall,0,0,0,0,19024,"Whitehall, Ohio",-82.8854559,39.9667308
8637,Ohio,Cities,Wickliffe,0,0,0,0,12734,"Wickliffe, Ohio",-81.4534492,41.6053266
8640,Ohio,Cities,Willoughby,0,0,0,0,22949,"Willoughby, Ohio",-81.4065011,41.6397696
8646,Ohio,Cities,Worthington,0,0,0,NA,14805,"Worthington, Ohio",-83.017962,40.0931191
8648,Ohio,Cities,Xenia,0,0,0,0,26691,"Xenia, Ohio",-83.9296526,39.6847822
8723,Oklahoma,Cities,Ada,0,0,0,0,17339,"Ada, Oklahoma",-96.6783449,34.774531
8726,Oklahoma,Cities,Altus,0,0,0,0,18712,"Altus, Oklahoma",-99.3340442,34.637765
8732,Oklahoma,Cities,Ardmore,0,0,0,0,24817,"Ardmore, Oklahoma",-97.14362539999999,34.1742611
8737,Oklahoma,Cities,Bartlesville,0,0,0,0,36473,"Bartlesville, Oklahoma",-95.98081789999999,36.7473114
8742,Oklahoma,Cities,Bethany,0,0,0,0,19448,"Bethany, Oklahoma",-97.63226390000001,35.5186678
8745,Oklahoma,Cities,Bixby,0,0,0,0,27654,"Bixby, Oklahoma",-95.88332349999999,35.9420431
8754,Oklahoma,Cities,Broken Arrow,0,0,0,0,109663,"Broken Arrow, Oklahoma",-95.7974526,36.060949
8772,Oklahoma,Cities,Chickasha,0,0,0,0,16314,"Chickasha, Oklahoma",-97.93643259999999,35.052565
8774,Oklahoma,Cities,Claremore,0,0,0,0,18748,"Claremore, Oklahoma",-95.61609,36.3125963
8792,Oklahoma,Cities,Del City,0,0,0,0,21859,"Del City, Oklahoma",-97.4408698,35.4420062
8799,Oklahoma,Cities,Duncan,0,0,0,0,22351,"Duncan, Oklahoma",-97.9578128,34.5023028
8800,Oklahoma,Cities,Durant,0,0,0,0,18043,"Durant, Oklahoma",-96.39712329999999,33.9924186
8802,Oklahoma,Cities,Edmond,0,0,0,0,93557,"Edmond, Oklahoma",-97.47809540000002,35.6528323
8805,Oklahoma,Cities,Elk City,0,0,0,0,11544,"Elk City, Oklahoma",-99.4042592,35.4119944
8807,Oklahoma,Cities,El Reno,0,0,0,0,19272,"El Reno, Oklahoma",-97.9550493,35.5322741
8821,Oklahoma,Cities,Glenpool,0,0,0,0,14273,"Glenpool, Oklahoma",-96.00888429999999,35.9553737
8827,Oklahoma,Cities,Guymon,0,0,0,0,11546,"Guymon, Oklahoma",-101.4815493,36.6828041
8847,Oklahoma,Cities,Jenks,0,0,0,0,23473,"Jenks, Oklahoma",-95.9683278,36.0228734
8861,Oklahoma,Cities,Lawton,0,0,0,0,93140,"Lawton, Oklahoma",-98.39592909999999,34.6035669
8873,Oklahoma,Cities,McAlester,0,0,0,0,17999,"McAlester, Oklahoma",-95.76971309999999,34.9334298
8878,Oklahoma,Cities,Miami,0,0,0,0,13162,"Miami, Oklahoma",-94.8774554,36.8745146
8879,Oklahoma,Cities,Midwest City,0,0,0,0,57710,"Midwest City, Oklahoma",-97.3967019,35.4495065
8882,Oklahoma,Cities,Moore,0,0,0,0,62453,"Moore, Oklahoma",-97.48670279999999,35.3395079
8888,Oklahoma,Cities,Mustang,0,0,0,0,21809,"Mustang, Oklahoma",-97.7244867,35.384226
8899,Oklahoma,Cities,Okmulgee,0,0,0,0,11919,"Okmulgee, Oklahoma",-95.9515399,35.6266957
8910,Oklahoma,Cities,Ponca City,0,0,0,0,24066,"Ponca City, Oklahoma",-97.0855948,36.706981
8923,Oklahoma,Cities,Sand Springs,0,0,0,0,20056,"Sand Springs, Oklahoma",-96.108891,36.1398102
8931,Oklahoma,Cities,Shawnee,0,0,0,0,31422,"Shawnee, Oklahoma",-96.9253004,35.3272928
8940,Oklahoma,Cities,Stillwater,0,0,0,0,50445,"Stillwater, Oklahoma",-97.0583681,36.1156071
8947,Oklahoma,Cities,Tahlequah,0,0,0,0,16877,"Tahlequah, Oklahoma",-94.969956,35.91537
8976,Oklahoma,Cities,Warr Acres,0,0,0,0,10372,"Warr Acres, Oklahoma",-97.6189809,35.5223057
8983,Oklahoma,Cities,Weatherford,0,0,0,0,11981,"Weatherford, Oklahoma",-98.7075744,35.5261633
8998,Oklahoma,Cities,Yukon,0,0,0,0,27452,"Yukon, Oklahoma",-97.76254410000001,35.5067215
9126,Oregon,Cities,Beaverton,0,0,0,0,98616,"Beaverton, Oregon",-122.8013771,45.4888761
9131,Oregon,Cities,Canby,0,0,0,0,17914,"Canby, Oregon",-122.6921253,45.262316
9134,Oregon,Cities,Central Point,0,0,0,0,18402,"Central Point, Oregon",-122.9164307,42.3759586
9136,Oregon,Cities,Coos Bay,0,0,0,0,16343,"Coos Bay, Oregon",-124.2178903,43.3665007
9138,Oregon,Cities,Cornelius,0,0,0,0,12580,"Cornelius, Oregon",-123.0470484,45.5202404
9139,Oregon,Cities,Cottage Grove,0,0,0,0,10241,"Cottage Grove, Oregon",-123.0595246,43.797623
9140,Oregon,Cities,Dallas,0,0,0,0,16561,"Dallas, Oregon",-123.3170472,44.9192844
9143,Oregon,Cities,Forest Grove,0,0,0,0,24560,"Forest Grove, Oregon",-123.1211134,45.526998
9147,Oregon,Cities,Gladstone,0,0,0,0,12310,"Gladstone, Oregon",-122.58586,45.3878715
9149,Oregon,Cities,Gresham,0,0,0,0,111797,"Gresham, Oregon",-122.4347608,45.5098502
9152,Oregon,Cities,Independence,0,0,0,0,10280,"Independence, Oregon",-123.1867656,44.8512305
9156,Oregon,Cities,Keizer,0,0,0,0,39727,"Keizer, Oregon",-123.0262077,44.9901194
9158,Oregon,Cities,La Grande,0,0,0,0,13186,"La Grande, Oregon",-118.0877188,45.3245771
9159,Oregon,Cities,Lake Oswego,0,0,0,0,39557,"Lake Oswego, Oregon",-122.7163273,45.415734
9160,Oregon,Cities,Lebanon,0,0,0,0,17080,"Lebanon, Oregon",-122.9070339,44.53651190000001
9167,Oregon,Cities,Monmouth,0,0,0,0,10457,"Monmouth, Oregon",-123.2339888,44.8484524
9170,Oregon,Cities,Newport,0,0,0,0,10684,"Newport, Oregon",-124.0534505,44.6367836
9174,Oregon,Cities,Ontario,0,0,0,0,10958,"Ontario, Oregon",-116.9629378,44.0265525
9175,Oregon,Cities,Pendleton,0,0,0,0,16681,"Pendleton, Oregon",-118.7885967,45.672075
9180,Oregon,Cities,Prineville,0,0,0,0,10184,"Prineville, Oregon",-120.8344664,44.2998485
9182,Oregon,Cities,Redmond,0,0,0,0,30597,"Redmond, Oregon",-121.1739212,44.2726203
