REC_IR	STATNUM	ORI	ORIADDDT	ORINIBRS	CITY	STATECOD	POPGRP	DIVISN	REGION	AGINDIC	CORECTY	COVBYORI	FIELDNO	JUDDIST	NBRSFLG	INACTDTE	POP1	COUNTY1	MSA1	LSTPOP1	POP2	COUNTY2	MSA2	LSTPOP2	POP3	COUNTY3	MSA3	LSTPOP3	POP4	COUNTY4	MSA4	LSTPOP4	POP5	COUNTY5	MSA5	LSTPOP5	MASTERYR	QTR1ACT	QTR2ACT	QTR3ACT	QTR4ACT	F1QACT	F2QACT	F3QACT	F4QACT	AGNAME	CFIPS1	CFIPS2	CFIPS3	CFIPS4	CFIPS5	IINCIDNO	INCIDDTE	DATASRC	QUARTER	TNUMVTMS	TNUMOFF	GOFFRAC	OFFCOD1	NUMVTM1	LOCCOD1	BIASMO1	OFFCOD2	NUMVTM2	LOCCOD2	BIASMO2	OFFCOD3	NUMVTM3	LOCCOD3	BIASMO3	OFFCOD4	NUMVTM4	LOCCOD4	BIASMO4	OFFCOD5	NUMVTM5	LOCCOD5	BIASMO5	OFFCOD6	NUMVTM6	LOCCOD6	BIASMO6	OFFCOD7	NUMVTM7	LOCCOD7	BIASMO7	OFFCOD8	NUMVTM8	LOCCOD8	BIASMO8	OFFCOD9	NUMVTM9	LOCCOD9	BIASMO9	OFFCOD10	NUMVTM10	LOCCOD10	BIASMO10	VTYP_I1	VTYP_B1	VTYP_F1	VTYP_G1	VTYP_R1	VTYP_S1	VTYP_O1	VTYP_U1	VTYP_I2	VTYP_B2	VTYP_F2	VTYP_G2	VTYP_R2	VTYP_S2	VTYP_O2	VTYP_U2	VTYP_I3	VTYP_B3	VTYP_F3	VTYP_G3	VTYP_R3	VTYP_S3	VTYP_O3	VTYP_U3	VTYP_I4	VTYP_B4	VTYP_F4	VTYP_G4	VTYP_R4	VTYP_S4	VTYP_O4	VTYP_U4	VTYP_I5	VTYP_B5	VTYP_F5	VTYP_G5	VTYP_R5	VTYP_S5	VTYP_O5	VTYP_U5	VTYP_I6	VTYP_B6	VTYP_F6	VTYP_G6	VTYP_R6	VTYP_S6	VTYP_O6	VTYP_U6	VTYP_I7	VTYP_B7	VTYP_F7	VTYP_G7	VTYP_R7	VTYP_S7	VTYP_O7	VTYP_U7	VTYP_I8	VTYP_B8	VTYP_F8	VTYP_G8	VTYP_R8	VTYP_S8	VTYP_O8	VTYP_U8	VTYP_I9	VTYP_B9	VTYP_F9	VTYP_G9	VTYP_R9	VTYP_S9	VTYP_O9	VTYP_U9	VTYP_I10	VTYP_B10	VTYP_F10	VTYP_G10	VTYP_R10	VTYP_S10	VTYP_O10	VTYP_U10
IR	50	AK0010100	19910430	 	ANCHORAGE, AK	AK	1C	9	4	1	N	 	3030	020A	 	 	250720	 	37	241565	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	I	I	I	 	 	 	 	 	ANCHORAGE	 	 	 	 	 	93-10107	19930115	D	1	1	0	U	290	1	11	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	50	AK0010100	19910430	 	ANCHORAGE, AK	AK	1C	9	4	1	N	 	3030	020A	 	 	250720	 	37	241565	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	I	I	I	 	 	 	 	 	ANCHORAGE	 	 	 	 	 	93-102025	19930702	D	3	1	0	U	13C	1	11	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	50	AK0010100	19910430	 	ANCHORAGE, AK	AK	1C	9	4	1	N	 	3030	020A	 	 	250720	 	37	241565	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	I	I	I	 	 	 	 	 	ANCHORAGE	 	 	 	 	 	93-105269	19930707	D	3	1	3	B	13B	1	13	11	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	50	AK0010100	19910430	 	ANCHORAGE, AK	AK	1C	9	4	1	N	 	3030	020A	 	 	250720	 	37	241565	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	I	I	I	 	 	 	 	 	ANCHORAGE	 	 	 	 	 	93-109114	19930712	D	3	1	1	W	13C	1	20	14	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	50	AK0010100	19910430	 	ANCHORAGE, AK	AK	1C	9	4	1	N	 	3030	020A	 	 	250720	 	37	241565	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	I	I	I	 	 	 	 	 	ANCHORAGE	 	 	 	 	 	93-113033	19930719	D	3	1	1	W	200	1	20	43	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	50	AK0010100	19910430	 	ANCHORAGE, AK	AK	1C	9	4	1	N	 	3030	020A	 	 	250720	 	37	241565	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	I	I	I	 	 	 	 	 	ANCHORAGE	 	 	 	 	 	93-119281	19930729	D	3	1	2	B	13B	1	5	42	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	50	AK0010100	19910430	 	ANCHORAGE, AK	AK	1C	9	4	1	N	 	3030	020A	 	 	250720	 	37	241565	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	I	I	I	 	 	 	 	 	ANCHORAGE	 	 	 	 	 	93-122968	19930803	D	3	1	4	W	13C	1	20	33	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	50	AK0010100	19910430	 	ANCHORAGE, AK	AK	1C	9	4	1	N	 	3030	020A	 	 	250720	 	37	241565	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	I	I	I	 	 	 	 	 	ANCHORAGE	 	 	 	 	 	93-137371	19930825	D	3	1	0	U	13C	1	8	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	50	AK0010100	19910430	 	ANCHORAGE, AK	AK	1C	9	4	1	N	 	3030	020A	 	 	250720	 	37	241565	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	I	I	I	 	 	 	 	 	ANCHORAGE	 	 	 	 	 	93-139816	19930829	D	3	1	6	W	13A	1	13	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	50	AK0010100	19910430	 	ANCHORAGE, AK	AK	1C	9	4	1	N	 	3030	020A	 	 	250720	 	37	241565	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	I	I	I	 	 	 	 	 	ANCHORAGE	 	 	 	 	 	93-18360	19930203	D	1	1	20	B	290	1	20	11	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	50	AK0010100	19910430	 	ANCHORAGE, AK	AK	1C	9	4	1	N	 	3030	020A	 	 	250720	 	37	241565	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	I	I	I	 	 	 	 	 	ANCHORAGE	 	 	 	 	 	93-24444	19930214	D	1	2	3	W	13A	2	18	41	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	50	AK0010100	19910430	 	ANCHORAGE, AK	AK	1C	9	4	1	N	 	3030	020A	 	 	250720	 	37	241565	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	I	I	I	 	 	 	 	 	ANCHORAGE	 	 	 	 	 	93-35485	19930306	D	1	1	2	W	120	1	13	43	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	50	AK0010100	19910430	 	ANCHORAGE, AK	AK	1C	9	4	1	N	 	3030	020A	 	 	250720	 	37	241565	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	I	I	I	 	 	 	 	 	ANCHORAGE	 	 	 	 	 	93-36432	19930306	D	1	1	0	U	290	1	2	15	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	50	AK0010100	19910430	 	ANCHORAGE, AK	AK	1C	9	4	1	N	 	3030	020A	 	 	250720	 	37	241565	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	I	I	I	 	 	 	 	 	ANCHORAGE	 	 	 	 	 	93-45068	19930324	D	1	2	1	W	13A	2	3	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	50	AK0010100	19910430	 	ANCHORAGE, AK	AK	1C	9	4	1	N	 	3030	020A	 	 	250720	 	37	241565	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	I	I	I	 	 	 	 	 	ANCHORAGE	 	 	 	 	 	93-46168	19930326	D	1	1	0	U	290	1	18	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	50	AK0010100	19910430	 	ANCHORAGE, AK	AK	1C	9	4	1	N	 	3030	020A	 	 	250720	 	37	241565	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	I	I	I	 	 	 	 	 	ANCHORAGE	 	 	 	 	 	93-49922	19930402	D	2	1	1	W	13C	1	3	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	50	AK0010100	19910430	 	ANCHORAGE, AK	AK	1C	9	4	1	N	 	3030	020A	 	 	250720	 	37	241565	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	I	I	I	 	 	 	 	 	ANCHORAGE	 	 	 	 	 	93-57312	19930407	D	2	1	1	W	13C	1	3	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	50	AK0010100	19910430	 	ANCHORAGE, AK	AK	1C	9	4	1	N	 	3030	020A	 	 	250720	 	37	241565	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	I	I	I	 	 	 	 	 	ANCHORAGE	 	 	 	 	 	93-70267	19930508	D	2	1	0	U	290	1	22	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	50	AK0010100	19910430	 	ANCHORAGE, AK	AK	1C	9	4	1	N	 	3030	020A	 	 	250720	 	37	241565	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	I	I	I	 	 	 	 	 	ANCHORAGE	 	 	 	 	 	93-76687	19930519	D	2	1	1	U	13C	1	20	41	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	50	AK0010100	19910430	 	ANCHORAGE, AK	AK	1C	9	4	1	N	 	3030	020A	 	 	250720	 	37	241565	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	I	I	I	 	 	 	 	 	ANCHORAGE	 	 	 	 	 	93-83497	19930531	D	2	2	1	W	13A	2	20	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	50	AK0010100	19910430	 	ANCHORAGE, AK	AK	1C	9	4	1	N	 	3030	020A	 	 	250720	 	37	241565	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	I	I	I	 	 	 	 	 	ANCHORAGE	 	 	 	 	 	93-88358	19930608	D	2	1	10	U	13C	1	20	11	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	50	AK0010100	19910430	 	ANCHORAGE, AK	AK	1C	9	4	1	N	 	3030	020A	 	 	250720	 	37	241565	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	I	I	I	 	 	 	 	 	ANCHORAGE	 	 	 	 	 	93-91103	19930612	D	2	1	4	W	290	1	18	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	50	AK0010100	19910430	 	ANCHORAGE, AK	AK	1C	9	4	1	N	 	3030	020A	 	 	250720	 	37	241565	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	I	I	I	 	 	 	 	 	ANCHORAGE	 	 	 	 	 	93-91288	19930613	D	2	1	1	W	13C	1	21	14	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	50	AK0010100	19910430	 	ANCHORAGE, AK	AK	1C	9	4	1	N	 	3030	020A	 	 	250720	 	37	241565	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	I	I	I	 	 	 	 	 	ANCHORAGE	 	 	 	 	 	93-96991	19930623	D	2	1	1	M	13A	1	20	11	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	1	AL0010000	19910430	19910101	BIRMINGHAM, AL	AL	9A	6	3	2	N	 	3070	010N	A	 	144249	37	98	144243	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	I	 	 	 	 	 	 	 	JEFFERSON	073	 	 	 	 	3	19930101	D	1	1	1	W	13B	1	25	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	1	AL0010200	19910430	19910101	BIRMINGHAM, AL	AL	1C	6	3	1	Y	 	3070	010N	A	 	268768	37	98	272407	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	I	 	 	 	 	 	 	 	BIRMINGHAM	073	 	 	 	 	1	19930101	D	1	1	1	W	13B	1	25	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	1	AL0010200	19910430	19910101	BIRMINGHAM, AL	AL	1C	6	3	1	Y	 	3070	010N	A	 	268768	37	98	272407	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	I	 	 	 	 	 	 	 	BIRMINGHAM	073	 	 	 	 	2	19930101	D	1	1	1	B	13B	1	25	11	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	1	AL0011400	19910430	19910101	PLEASANT GROVE, AL	AL	6	6	3	1	N	 	3070	010N	A	 	8822	37	98	8657	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	I	 	 	 	 	 	 	 	PLEASANT GROVE	073	 	 	 	 	5	19930101	D	1	1	1	W	13B	1	25	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	1	AL0470100	19910430	19910101	HUNTSVILLE, AL	AL	2	6	3	1	Y	 	3070	010N	A	 	165252	45	368	163560	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	I	 	 	 	 	 	 	 	HUNTSVILLE	089	 	 	 	 	4	19930101	D	1	1	1	W	290	1	25	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	3	AR0080100	19910430	 	BERRYVILLE, AR	AR	6	7	3	1	N	 	3390	035W	 	 	3407	8	 	3277	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	Z	I	Z	Z	 	 	 	 	BERRYVILLE	015	 	 	 	 	26-145-93	19930629	S	2	1	1	W	13C	1	8	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	3	AR0160100	19910430	 	JONESBORO, AR	AR	4	7	3	1	N	 	3390	030E	 	 	49226	16	 	47490	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	I	I	I	Z	 	 	 	 	JONESBORO	031	 	 	 	 	93-1615	19930401	S	2	1	0	B	13C	1	20	11	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	3	AR0160100	19910430	 	JONESBORO, AR	AR	4	7	3	1	N	 	3390	030E	 	 	49226	16	 	47490	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	I	I	I	Z	 	 	 	 	JONESBORO	031	 	 	 	 	93-3634	19930710	S	3	2	6	W	13A	2	18	41	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
