REC_IR	STATNUM	ORI	ORIADDDT	ORINIBRS	CITY	STATECOD	POPGRP	DIVISN	REGION	AGINDIC	CORECTY	COVBYORI	FIELDNO	JUDDIST	NBRSFLG	INACTDTE	POP1	COUNTY1	MSA1	LSTPOP1	POP2	COUNTY2	MSA2	LSTPOP2	POP3	COUNTY3	MSA3	LSTPOP3	POP4	COUNTY4	MSA4	LSTPOP4	POP5	COUNTY5	MSA5	LSTPOP5	MASTERYR	QTR1ACT	QTR2ACT	QTR3ACT	QTR4ACT	F1QACT	F2QACT	F3QACT	F4QACT	AGNAME	CFIPS1	CFIPS2	CFIPS3	CFIPS4	CFIPS5	IINCIDNO	INCIDDTE	DATASRC	QUARTER	TNUMVTMS	TNUMOFF	GOFFRAC	OFFCOD1	NUMVTM1	LOCCOD1	BIASMO1	OFFCOD2	NUMVTM2	LOCCOD2	BIASMO2	OFFCOD3	NUMVTM3	LOCCOD3	BIASMO3	OFFCOD4	NUMVTM4	LOCCOD4	BIASMO4	OFFCOD5	NUMVTM5	LOCCOD5	BIASMO5	OFFCOD6	NUMVTM6	LOCCOD6	BIASMO6	OFFCOD7	NUMVTM7	LOCCOD7	BIASMO7	OFFCOD8	NUMVTM8	LOCCOD8	BIASMO8	OFFCOD9	NUMVTM9	LOCCOD9	BIASMO9	OFFCOD10	NUMVTM10	LOCCOD10	BIASMO10	VTYP_I1	VTYP_B1	VTYP_F1	VTYP_G1	VTYP_R1	VTYP_S1	VTYP_O1	VTYP_U1	VTYP_I2	VTYP_B2	VTYP_F2	VTYP_G2	VTYP_R2	VTYP_S2	VTYP_O2	VTYP_U2	VTYP_I3	VTYP_B3	VTYP_F3	VTYP_G3	VTYP_R3	VTYP_S3	VTYP_O3	VTYP_U3	VTYP_I4	VTYP_B4	VTYP_F4	VTYP_G4	VTYP_R4	VTYP_S4	VTYP_O4	VTYP_U4	VTYP_I5	VTYP_B5	VTYP_F5	VTYP_G5	VTYP_R5	VTYP_S5	VTYP_O5	VTYP_U5	VTYP_I6	VTYP_B6	VTYP_F6	VTYP_G6	VTYP_R6	VTYP_S6	VTYP_O6	VTYP_U6	VTYP_I7	VTYP_B7	VTYP_F7	VTYP_G7	VTYP_R7	VTYP_S7	VTYP_O7	VTYP_U7	VTYP_I8	VTYP_B8	VTYP_F8	VTYP_G8	VTYP_R8	VTYP_S8	VTYP_O8	VTYP_U8	VTYP_I9	VTYP_B9	VTYP_F9	VTYP_G9	VTYP_R9	VTYP_S9	VTYP_O9	VTYP_U9	VTYP_I10	VTYP_B10	VTYP_F10	VTYP_G10	VTYP_R10	VTYP_S10	VTYP_O10	VTYP_U10
IR	29	NJ0201200	19910430	 	PLAINFIELD, NJ	NJ	4	2	1	1	N	 	3510	255A	 	 	46920	20	607	46746	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	I	 	 	 	 	PLAINFIELD	039	 	 	 	 	9242452	19921030	D	4	0	1	B	290	1	13	11	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	29	NJ0201200	19910430	 	PLAINFIELD, NJ	NJ	4	2	1	1	N	 	3510	255A	 	 	46920	20	607	46746	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	I	 	 	 	 	PLAINFIELD	039	 	 	 	 	9243613	19921108	D	4	0	0	U	290	1	11	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	29	NJ0201200	19910430	 	PLAINFIELD, NJ	NJ	4	2	1	1	N	 	3510	255A	 	 	46920	20	607	46746	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	I	 	 	 	 	PLAINFIELD	039	 	 	 	 	9245330	19921121	D	4	3	5	B	13A	3	13	11	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	29	NJ0201300	19910430	 	RAHWAY, NJ	NJ	4	2	1	1	N	 	3510	255A	 	 	25517	20	607	25422	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	I	 	I	 	 	 	 	RAHWAY	039	 	 	 	 	19215910	19921105	D	4	1	1	B	13A	1	13	33	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	29	NJ0201300	19910430	 	RAHWAY, NJ	NJ	4	2	1	1	N	 	3510	255A	 	 	25517	20	607	25422	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	I	 	I	 	 	 	 	RAHWAY	039	 	 	 	 	9217827	19921216	D	4	1	1	B	13B	1	25	11	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	29	NJ0201300	19910430	 	RAHWAY, NJ	NJ	4	2	1	1	N	 	3510	255A	 	 	25517	20	607	25422	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	I	 	I	 	 	 	 	RAHWAY	039	 	 	 	 	925440	19920505	D	2	1	0	U	13A	1	25	32	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	29	NJ0201500	19910430	 	ROSELLE PARK, NJ	NJ	5	2	1	1	N	 	3510	255A	 	 	12902	20	607	12854	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	I	I	 	I	 	 	 	 	ROSELLE PARK	039	 	 	 	 	92-1989	19920321	D	1	0	0	U	290	1	24	33	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	29	NJ0201500	19910430	 	ROSELLE PARK, NJ	NJ	5	2	1	1	N	 	3510	255A	 	 	12902	20	607	12854	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	I	I	 	I	 	 	 	 	ROSELLE PARK	039	 	 	 	 	922858	19920424	D	2	1	1	W	13C	1	25	33	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	29	NJ0201500	19910430	 	ROSELLE PARK, NJ	NJ	5	2	1	1	N	 	3510	255A	 	 	12902	20	607	12854	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	I	I	 	I	 	 	 	 	ROSELLE PARK	039	 	 	 	 	928785	19921102	D	4	0	0	U	290	1	25	33	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	29	NJ0201700	19910430	 	SPRINGFIELD, NJ	NJ	5	2	1	1	N	 	3510	255A	 	 	13521	20	607	13471	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	I	I	 	 	 	 	 	SPRINGFIELD	039	 	 	 	 	9209320	19920402	D	2	1	0	U	13C	1	20	21	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	29	NJ0201700	19910430	 	SPRINGFIELD, NJ	NJ	5	2	1	1	N	 	3510	255A	 	 	13521	20	607	13471	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	I	I	 	 	 	 	 	SPRINGFIELD	039	 	 	 	 	9224929	19920905	D	3	1	1	W	290	1	7	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	29	NJ0201700	19910430	 	SPRINGFIELD, NJ	NJ	5	2	1	1	N	 	3510	255A	 	 	13521	20	607	13471	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	I	I	 	 	 	 	 	SPRINGFIELD	039	 	 	 	 	9226810	19920923	D	3	0	0	U	290	1	22	21	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	29	NJ0201900	19910430	 	UNION, NJ	NJ	3	2	1	1	N	 	3510	255A	 	 	50404	20	607	50217	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	I	I	I	I	 	 	 	 	UNION TOWNSHIP	039	 	 	 	 	16045-92	19920123	D	1	1	0	U	13C	1	22	11	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	29	NJ0201900	19910430	 	UNION, NJ	NJ	3	2	1	1	N	 	3510	255A	 	 	50404	20	607	50217	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	I	I	I	I	 	 	 	 	UNION TOWNSHIP	039	 	 	 	 	1620092	19920304	D	1	0	0	U	290	1	22	21	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	29	NJ0201900	19910430	 	UNION, NJ	NJ	3	2	1	1	N	 	3510	255A	 	 	50404	20	607	50217	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	I	I	I	I	 	 	 	 	UNION TOWNSHIP	039	 	 	 	 	1625292	19920319	D	1	0	1	W	290	1	22	21	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	29	NJ0201900	19910430	 	UNION, NJ	NJ	3	2	1	1	N	 	3510	255A	 	 	50404	20	607	50217	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	I	I	I	I	 	 	 	 	UNION TOWNSHIP	039	 	 	 	 	1633792	19920408	D	2	0	0	U	290	1	22	21	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	29	NJ0201900	19910430	 	UNION, NJ	NJ	3	2	1	1	N	 	3510	255A	 	 	50404	20	607	50217	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	I	I	I	I	 	 	 	 	UNION TOWNSHIP	039	 	 	 	 	1634392	19920409	D	2	0	0	U	290	1	22	21	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	29	NJ0201900	19910430	 	UNION, NJ	NJ	3	2	1	1	N	 	3510	255A	 	 	50404	20	607	50217	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	I	I	I	I	 	 	 	 	UNION TOWNSHIP	039	 	 	 	 	16345	19920410	D	2	0	0	U	290	1	22	21	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	29	NJ0201900	19910430	 	UNION, NJ	NJ	3	2	1	1	N	 	3510	255A	 	 	50404	20	607	50217	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	I	I	I	I	 	 	 	 	UNION TOWNSHIP	039	 	 	 	 	1637992	19920422	D	2	0	0	U	290	1	22	21	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	29	NJ0201900	19910430	 	UNION, NJ	NJ	3	2	1	1	N	 	3510	255A	 	 	50404	20	607	50217	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	I	I	I	I	 	 	 	 	UNION TOWNSHIP	039	 	 	 	 	1639392	19920424	D	2	0	0	U	290	1	22	21	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	29	NJ0201900	19910430	 	UNION, NJ	NJ	3	2	1	1	N	 	3510	255A	 	 	50404	20	607	50217	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	I	I	I	I	 	 	 	 	UNION TOWNSHIP	039	 	 	 	 	1642192	19920430	D	2	0	0	U	290	1	22	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	29	NJ0201900	19910430	 	UNION, NJ	NJ	3	2	1	1	N	 	3510	255A	 	 	50404	20	607	50217	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	I	I	I	I	 	 	 	 	UNION TOWNSHIP	039	 	 	 	 	1642392	19920430	D	2	0	0	U	290	1	22	21	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	29	NJ0201900	19910430	 	UNION, NJ	NJ	3	2	1	1	N	 	3510	255A	 	 	50404	20	607	50217	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	I	I	I	I	 	 	 	 	UNION TOWNSHIP	039	 	 	 	 	1642592	19920430	D	2	4	0	U	13C	4	25	11	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	29	NJ0201900	19910430	 	UNION, NJ	NJ	3	2	1	1	N	 	3510	255A	 	 	50404	20	607	50217	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	I	I	I	I	 	 	 	 	UNION TOWNSHIP	039	 	 	 	 	1642892	19920501	D	2	0	0	U	290	1	22	21	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	29	NJ0201900	19910430	 	UNION, NJ	NJ	3	2	1	1	N	 	3510	255A	 	 	50404	20	607	50217	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	I	I	I	I	 	 	 	 	UNION TOWNSHIP	039	 	 	 	 	1645092	19920505	D	2	0	0	U	290	1	22	21	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	29	NJ0201900	19910430	 	UNION, NJ	NJ	3	2	1	1	N	 	3510	255A	 	 	50404	20	607	50217	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	I	I	I	I	 	 	 	 	UNION TOWNSHIP	039	 	 	 	 	1647192	19920507	D	2	0	1	I	290	1	22	21	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	29	NJ0201900	19910430	 	UNION, NJ	NJ	3	2	1	1	N	 	3510	255A	 	 	50404	20	607	50217	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	I	I	I	I	 	 	 	 	UNION TOWNSHIP	039	 	 	 	 	1650092	19920515	D	2	1	0	U	13A	1	13	11	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	29	NJ0201900	19910430	 	UNION, NJ	NJ	3	2	1	1	N	 	3510	255A	 	 	50404	20	607	50217	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	I	I	I	I	 	 	 	 	UNION TOWNSHIP	039	 	 	 	 	1650692	19920521	D	2	0	0	U	290	1	22	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	29	NJ0201900	19910430	 	UNION, NJ	NJ	3	2	1	1	N	 	3510	255A	 	 	50404	20	607	50217	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	I	I	I	I	 	 	 	 	UNION TOWNSHIP	039	 	 	 	 	1656092	19920625	D	2	0	0	U	290	1	22	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	29	NJ0201900	19910430	 	UNION, NJ	NJ	3	2	1	1	N	 	3510	255A	 	 	50404	20	607	50217	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	I	I	I	I	 	 	 	 	UNION TOWNSHIP	039	 	 	 	 	1691392	19921030	D	4	1	7	W	13B	1	13	41	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	29	NJ0201900	19910430	 	UNION, NJ	NJ	3	2	1	1	N	 	3510	255A	 	 	50404	20	607	50217	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	I	I	I	I	 	 	 	 	UNION TOWNSHIP	039	 	 	 	 	9207530	19921109	D	4	1	0	U	13B	1	13	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	29	NJ0201900	19910430	 	UNION, NJ	NJ	3	2	1	1	N	 	3510	255A	 	 	50404	20	607	50217	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	I	I	I	I	 	 	 	 	UNION TOWNSHIP	039	 	 	 	 	9210236	19920403	D	2	1	0	U	13C	1	13	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
