State,Agency_Type,Agency_name,Total_incidents_bias_motivation,Bias_Motivation_Race_Ethnicity_Ancestry,Bias_Motivation_Religion,Bias_Motivation_Sexual_orientation,Bias_Motivation_Disability,Bias_Motivation_Gender,Bias_Motivation_Gender_Identity,Total_incidents_Q1_to_Q4,No_of_incidents_Q1,No_of_incidents_Q2,No_of_incidents_Q3,No_of_incidents_Q4,Population,agency_with_state,lon,lat
Maryland,Other Agencies,"National Capitol Park Police, Montgomery County",1,1,0,0,0,0,0,1,0,1,0,0,NA,"National Capitol Park Police, Montgomery County, Maryland",-77.0462876,39.0649044
Maryland,State Police Agencies,"State Police, Anne Arundel County",1,0,1,0,0,0,0,1,0,0,0,1,NA,"State Police, Anne Arundel County, Maryland",-76.6454987,39.1662431
Maryland,Metropolitan Counties,Anne Arundel County Police Department,16,10,5,1,0,0,0,16,2,1,3,10,NA,"Anne Arundel County Police Department, Maryland",-76.6255012,39.0993048
Maryland,Metropolitan Counties,Montgomery County Police Department,7,4,1,2,0,0,0,7,2,NA,3,2,NA,"Montgomery County Police Department, Maryland",-77.236409,39.113023
Maryland,Metropolitan Counties,Baltimore County Police Department,1,1,0,0,0,0,0,1,0,0,1,0,NA,"Baltimore County Police Department, Maryland",-76.5888866,39.4003598
Massachusetts,Cities,Acton,3,2,0,0,0,0,1,3,1,2,0,0,23770,"Acton, Massachusetts",-71.43284,42.4850931
Massachusetts,Cities,Andover,3,2,1,0,0,0,0,3,1,2,0,0,35558,"Andover, Massachusetts",-71.1367953,42.6583356
Massachusetts,Cities,Arlington,11,9,1,0,1,0,0,10,2,4,3,1,45004,"Arlington, Massachusetts",-71.1564729,42.4153925
Massachusetts,Cities,Barnstable,4,0,0,3,1,0,0,4,1,0,3,0,43974,"Barnstable, Massachusetts",-70.3002024,41.7003208
Massachusetts,Cities,Belmont,1,1,0,0,0,0,0,1,0,0,0,1,25637,"Belmont, Massachusetts",-71.1776114,42.3956405
Massachusetts,Cities,Beverly,3,2,1,0,0,0,0,3,1,1,1,0,41303,"Beverly, Massachusetts",-70.880049,42.5584283
Massachusetts,Cities,Billerica,2,1,1,0,0,0,0,2,1,0,0,1,42965,"Billerica, Massachusetts",-71.2689461,42.5584218
Massachusetts,Cities,Boston,129,75,16,28,1,0,9,120,29,34,27,30,673880,"Boston, Massachusetts",-71.0588801,42.3600825
Massachusetts,Cities,Boxford,1,0,1,0,0,0,0,1,0,0,0,1,8271,"Boxford, Massachusetts",-70.996726,42.6611604
Massachusetts,Cities,Braintree,9,6,1,1,0,1,0,7,3,1,2,1,37673,"Braintree, Massachusetts",-71.0040013,42.2079017
Massachusetts,Cities,Cambridge,26,16,6,4,0,0,0,25,5,7,3,10,111030,"Cambridge, Massachusetts",-71.1097335,42.3736158
Massachusetts,Cities,Chelmsford,1,0,0,0,0,1,0,1,0,1,0,0,35251,"Chelmsford, Massachusetts",-71.3672838,42.5998139
Massachusetts,Cities,Chelsea,1,0,1,0,0,0,0,1,0,0,1,0,40096,"Chelsea, Massachusetts",-71.0328284,42.3917638
Massachusetts,Cities,Chicopee,1,1,0,0,0,0,0,1,1,0,0,0,56887,"Chicopee, Massachusetts",-72.6078672,42.1487043
Massachusetts,Cities,Cohasset,1,1,0,0,0,0,0,1,0,0,0,1,8538,"Cohasset, Massachusetts",-70.8036544,42.2417675
Massachusetts,Cities,Danvers,3,0,3,0,0,0,0,3,0,0,1,2,27997,"Danvers, Massachusetts",-70.932122,42.5750009
Massachusetts,Cities,Dartmouth,1,1,0,0,0,0,0,1,0,0,1,0,34630,"Dartmouth, Massachusetts",-70.9704787,41.6130323
Massachusetts,Cities,Dennis,2,2,0,0,0,0,0,2,0,0,1,1,13905,"Dennis, Massachusetts",-70.1939429,41.7353062
Massachusetts,Cities,Dudley,1,0,1,0,0,0,0,1,0,0,0,1,11558,"Dudley, Massachusetts",-71.9276033,42.0433661
Massachusetts,Cities,Everett,8,7,1,0,0,0,0,8,1,0,4,3,46754,"Everett, Massachusetts",-71.0536625,42.40843
Massachusetts,Cities,Fitchburg,1,0,1,0,0,0,0,1,0,0,0,1,40391,"Fitchburg, Massachusetts",-71.8022955,42.5834228
Massachusetts,Cities,Framingham,3,3,0,0,0,0,0,3,1,1,1,0,71422,"Framingham, Massachusetts",-71.4161565,42.279286
Massachusetts,Cities,Freetown,1,1,0,0,0,0,0,1,0,0,1,0,9199,"Freetown, Massachusetts",-71.014118,41.7619708
Massachusetts,Cities,Greenfield,1,0,0,0,0,1,0,1,0,0,1,0,17456,"Greenfield, Massachusetts",-72.5994104,42.587915
Massachusetts,Cities,Haverhill,6,3,1,2,0,0,0,5,0,1,1,3,62851,"Haverhill, Massachusetts",-71.0772796,42.7762015
Massachusetts,Cities,Holliston,1,0,0,1,0,0,0,1,0,1,0,0,14656,"Holliston, Massachusetts",-71.4245049,42.2000966
Massachusetts,Cities,Hopkinton,3,0,2,1,0,0,0,3,1,2,0,0,16960,"Hopkinton, Massachusetts",-71.5225646,42.2286954
Massachusetts,Cities,Lancaster,1,0,0,1,0,0,0,1,1,0,0,0,8150,"Lancaster, Massachusetts",-71.6731242,42.4556452
Massachusetts,Cities,Lawrence,1,0,0,1,0,0,0,1,0,0,0,1,80622,"Lawrence, Massachusetts",-71.1631137,42.7070354
Massachusetts,Cities,Lenox,1,0,0,1,0,0,0,1,0,0,1,0,4971,"Lenox, Massachusetts",-73.2848762,42.3564609
Massachusetts,Cities,Lowell,2,0,1,1,0,0,0,2,1,0,0,1,111027,"Lowell, Massachusetts",-71.3161718,42.6334247
Massachusetts,Cities,Lynn,8,5,0,2,0,0,1,7,2,1,3,1,92443,"Lynn, Massachusetts",-70.9494938,42.466763
Massachusetts,Cities,Malden,3,1,0,2,0,0,0,3,0,0,2,1,61102,"Malden, Massachusetts",-71.066163,42.4250964
Massachusetts,Cities,Manchester-by-the-Sea,1,0,0,0,1,0,0,1,0,0,1,0,5387,"Manchester-by-the-Sea, Massachusetts",-70.7675967,42.577834
Massachusetts,Cities,Mattapoisett,1,1,0,0,0,0,0,1,0,1,0,0,6282,"Mattapoisett, Massachusetts",-70.8150742,41.6616323
Massachusetts,Cities,Medford,3,3,0,0,0,0,0,3,0,0,1,2,57367,"Medford, Massachusetts",-71.1061639,42.4184296
Massachusetts,Cities,Newburyport,1,1,0,0,0,0,0,1,0,1,0,0,18011,"Newburyport, Massachusetts",-70.8772751,42.8125913
Massachusetts,Cities,Pepperell,1,0,1,0,0,0,0,1,0,0,1,0,12242,"Pepperell, Massachusetts",-71.5884363,42.6659232
Massachusetts,Cities,Pittsfield,1,1,0,0,0,0,0,1,0,0,0,1,43031,"Pittsfield, Massachusetts",-73.2453824,42.4500845
Massachusetts,Cities,Quincy,5,3,0,1,0,1,0,5,1,1,2,1,93437,"Quincy, Massachusetts",-71.0022705,42.2528772
Massachusetts,Cities,Salem,5,1,1,3,0,0,0,5,0,2,3,0,42888,"Salem, Massachusetts",-70.8967155,42.51954
Massachusetts,Cities,Shelburne,1,0,0,0,1,0,0,1,0,0,0,1,1839,"Shelburne, Massachusetts",-72.6884244,42.5898074
Massachusetts,Cities,Somerville,11,6,3,1,1,0,0,11,2,2,2,5,80899,"Somerville, Massachusetts",-71.0994968,42.3875968
Massachusetts,Cities,Springfield,10,7,0,3,0,0,0,10,3,1,4,2,154102,"Springfield, Massachusetts",-72.589811,42.1014831
Massachusetts,Cities,Sturbridge,1,0,0,0,1,0,0,1,0,1,0,0,9520,"Sturbridge, Massachusetts",-72.0787059,42.1084122
Massachusetts,Cities,Sudbury,1,0,1,0,0,0,0,1,0,0,0,1,19035,"Sudbury, Massachusetts",-71.4161725,42.3834278
Massachusetts,Cities,Swampscott,3,0,3,0,0,0,0,3,0,2,0,1,14551,"Swampscott, Massachusetts",-70.9175562,42.4709437
Massachusetts,Cities,Taunton,5,3,0,1,0,1,0,5,2,1,2,0,56720,"Taunton, Massachusetts",-71.0897674,41.900101
Massachusetts,Cities,Topsfield,1,1,0,0,0,0,0,1,1,0,0,0,6590,"Topsfield, Massachusetts",-70.9495053,42.6375941
Massachusetts,Cities,Waltham,6,1,0,1,1,0,3,6,2,1,1,2,63613,"Waltham, Massachusetts",-71.2356113,42.3764852
Massachusetts,Cities,Watertown,4,0,2,2,0,0,0,3,0,0,2,1,34655,"Watertown, Massachusetts",-71.1828321,42.3709299
Massachusetts,Cities,West Tisbury,1,0,0,0,0,1,0,1,0,0,1,0,2927,"West Tisbury, Massachusetts",-70.6744723,41.3812245
Massachusetts,Cities,Williamstown,1,1,0,0,0,0,0,1,0,0,1,0,7591,"Williamstown, Massachusetts",-73.2036898,42.7120196
Massachusetts,Cities,Worcester,6,5,0,0,0,0,1,6,0,1,2,3,184595,"Worcester, Massachusetts",-71.8022934,42.2625932
Massachusetts,Universities and Colleges,Boston University,21,5,11,4,0,1,0,19,3,3,9,4,32158,"Boston University, Massachusetts",-71.1053991,42.3504997
Massachusetts,Universities and Colleges,Brandeis University,1,0,1,0,0,0,0,1,0,0,0,1,5752,"Brandeis University, Massachusetts",-71.258663,42.364989
Massachusetts,Universities and Colleges,Bridgewater State University,1,0,0,1,0,0,0,1,1,0,0,0,11089,"Bridgewater State University, Massachusetts",-70.9660014,41.9877398
Massachusetts,Universities and Colleges,Bristol Community College,1,1,0,0,0,0,0,1,0,0,0,1,8761,"Bristol Community College, Massachusetts",-71.1200645,41.7205971
Massachusetts,Universities and Colleges,Clark University,3,0,3,0,0,0,0,3,2,0,0,1,3485,"Clark University, Massachusetts",-71.8246703,42.2523452
Massachusetts,Universities and Colleges,Hampshire College,1,1,0,0,0,0,0,1,0,0,0,1,1410,"Hampshire College, Massachusetts",-72.5314323,42.3258413
Massachusetts,Universities and Colleges,Massachusetts Institute of Technology,1,0,1,0,0,0,0,1,1,0,0,0,11331,"Massachusetts Institute of Technology, Massachusetts",-71.09416,42.360091
Massachusetts,Universities and Colleges,Northeastern University,1,0,1,0,0,0,0,1,NA,1,NA,NA,19940,"Northeastern University, Massachusetts",-71.0891717,42.3398067
Massachusetts,Universities and Colleges,Salem State University,3,0,0,3,0,0,0,3,2,1,0,0,9215,"Salem State University, Massachusetts",-70.890682,42.503103
Massachusetts,Universities and Colleges,"Tufts University, Suffolk",1,0,1,0,0,0,0,1,0,1,0,0,NA,"Tufts University, Suffolk, Massachusetts",-71.0547276,42.3541745
Massachusetts,Universities and Colleges,University of Massachusetts:Amherst,12,6,4,2,0,0,0,11,6,4,1,0,29269,"University of Massachusetts:Amherst, Massachusetts",-72.5267121,42.3911569
Massachusetts,Universities and Colleges,"University of Massachusetts:Medical Center, Worcester",1,1,0,0,0,0,0,1,0,0,0,1,1079,"University of Massachusetts:Medical Center, Worcester, Massachusetts",-71.7610714,42.2772479
Massachusetts,Other Agencies,Massachusetts Bay Transportation Authority:Middlesex County,1,1,0,0,0,0,0,1,0,0,1,NA,NA,"Massachusetts Bay Transportation Authority:Middlesex County, Massachusetts",-71.0759617,42.3750933
Massachusetts,Other Agencies,Massachusetts Bay Transportation Authority:Suffolk County,5,3,1,1,0,0,0,5,1,1,1,2,NA,"Massachusetts Bay Transportation Authority:Suffolk County, Massachusetts",-71.0668451,42.3515322
Massachusetts,Cities,Lexington,2,1,1,0,0,0,0,2,0,0,2,0,33643,"Lexington, Massachusetts",-71.2289641,42.4430372
Massachusetts,Cities,Mansfield,1,1,0,0,0,0,0,1,0,0,0,1,23681,"Mansfield, Massachusetts",-71.2190578,42.0334565
Massachusetts,Cities,Methuen,3,2,1,0,0,0,0,2,0,0,2,0,49912,"Methuen, Massachusetts",-71.1908924,42.7262016
Massachusetts,Cities,Milford,1,1,0,0,0,0,0,1,0,0,0,1,28606,"Milford, Massachusetts",-71.5163049,42.1398577
Massachusetts,Cities,Millbury,1,0,1,0,0,0,0,1,1,0,0,0,13532,"Millbury, Massachusetts",-71.761522,42.1920719
Massachusetts,Cities,Milton,2,1,0,1,0,0,0,2,0,0,2,0,27317,"Milton, Massachusetts",-71.0661653,42.2495321
Massachusetts,Cities,Nahant,2,1,0,1,0,0,0,2,1,1,0,0,3484,"Nahant, Massachusetts",-70.922279,42.4265633
Massachusetts,Cities,Northampton,4,2,1,1,0,0,0,4,1,0,2,1,28521,"Northampton, Massachusetts",-72.6412013,42.3250896
Massachusetts,Cities,Saugus,1,1,0,0,0,0,0,1,1,0,0,0,28131,"Saugus, Massachusetts",-71.0110473,42.4651421
Massachusetts,Cities,Sharon,1,0,0,0,0,1,0,1,0,0,0,1,18200,"Sharon, Massachusetts",-71.1786237,42.1236499
Massachusetts,Cities,Southbridge,1,1,0,0,0,0,0,1,0,0,1,0,16819,"Southbridge, Massachusetts",-72.0333905,42.0751065
Massachusetts,Cities,Stoughton,1,0,1,0,0,0,0,1,0,0,1,0,28583,"Stoughton, Massachusetts",-71.1092012,42.1229099
Massachusetts,Cities,Westfield,1,0,0,1,0,0,0,1,0,1,0,0,41700,"Westfield, Massachusetts",-72.749538,42.1250929
Massachusetts,Cities,Newton,24,7,16,0,0,0,1,21,8,6,4,3,89116,"Newton, Massachusetts",-71.2092214,42.3370413
Massachusetts,Cities,Randolph,3,3,0,0,0,0,0,3,0,1,2,0,33807,"Randolph, Massachusetts",-71.042551,42.1619739
Massachusetts,Cities,Provincetown,1,0,0,1,0,0,0,1,0,1,0,0,2959,"Provincetown, Massachusetts",-70.1786425,42.0584412
Michigan,Cities,Albion,3,2,1,0,0,0,0,3,0,0,0,3,8155,"Albion, Michigan",-84.7530304,42.243097
Michigan,Cities,Allegan,1,0,0,1,0,0,0,1,0,1,0,0,5086,"Allegan, Michigan",-85.8553031,42.5291989
Michigan,Cities,Ann Arbor,1,0,1,0,0,0,0,1,0,0,0,1,117688,"Ann Arbor, Michigan",-83.7430378,42.2808256
Michigan,Cities,Auburn Hills,1,1,0,0,0,0,0,1,0,1,0,0,22933,"Auburn Hills, Michigan",-83.2341028,42.6875323
Michigan,Cities,Battle Creek,3,3,0,0,0,0,0,3,0,1,1,1,60904,"Battle Creek, Michigan",-85.1797142,42.3211522
Michigan,Cities,Belleville,1,1,0,0,0,0,0,1,0,0,0,1,3860,"Belleville, Michigan",-83.4852133,42.2047619
Michigan,Cities,Benton Harbor,1,1,0,0,0,0,0,1,1,0,0,0,9963,"Benton Harbor, Michigan",-86.4541894,42.1167065
Michigan,Cities,Big Rapids,1,1,0,0,0,0,0,1,0,0,0,1,10389,"Big Rapids, Michigan",-85.4836557,43.6980782
Michigan,Cities,Birmingham,1,0,1,0,0,0,0,1,0,1,0,0,21012,"Birmingham, Michigan",-83.2113192,42.5467012
Michigan,Cities,Blackman Township,3,3,0,0,0,0,0,3,0,0,2,1,37522,"Blackman Township, Michigan",-84.4592701,42.2799168
Michigan,Cities,Bloomfield Hills,2,1,1,0,0,0,0,2,0,1,0,1,4031,"Bloomfield Hills, Michigan",-83.2454883,42.583645
Michigan,Cities,Bloomfield Township,2,1,1,0,0,0,0,2,0,0,0,2,42313,"Bloomfield Township, Michigan",-83.2827093,42.5793103
Michigan,Cities,Buena Vista Township,2,2,0,0,0,0,0,2,0,1,1,0,8158,"Buena Vista Township, Michigan",-83.8863428,43.4508281
Michigan,Cities,Cadillac,1,1,0,0,0,0,0,1,0,0,0,1,10372,"Cadillac, Michigan",-85.4011619,44.2519526
Michigan,Cities,Caro,1,1,0,0,0,0,0,1,0,0,0,1,4074,"Caro, Michigan",-83.396897,43.4911322
Michigan,Cities,Chesterfield Township,1,1,0,0,0,0,0,1,1,0,0,0,44963,"Chesterfield Township, Michigan",-82.7994194,42.6960659
Michigan,Cities,Clawson,2,2,0,0,0,0,0,2,0,0,1,1,12053,"Clawson, Michigan",-83.1463166,42.5333682
Michigan,Cities,Clinton Township,1,1,0,0,0,0,0,1,1,0,0,0,100514,"Clinton Township, Michigan",-82.9195514,42.5868882
Michigan,Cities,Clio,1,1,0,0,0,0,0,1,0,0,1,0,2516,"Clio, Michigan",-83.7341274,43.1775256
Michigan,Cities,Coldwater,1,1,0,0,0,0,0,1,0,1,0,0,10827,"Coldwater, Michigan",-85.0005215,41.9403263
Michigan,Cities,Commerce Township,1,1,0,0,0,0,0,1,0,0,1,0,38218,"Commerce Township, Michigan",-83.4882347,42.5750853
Michigan,Cities,Dearborn,14,7,4,3,0,0,0,14,3,5,5,1,94646,"Dearborn, Michigan",-83.1763145,42.3222599
Michigan,Cities,Detroit,32,16,1,13,2,0,0,32,6,6,7,13,669673,"Detroit, Michigan",-83.0457538,42.331427
Michigan,Cities,East Lansing,3,2,1,0,0,0,0,3,2,0,0,1,48451,"East Lansing, Michigan",-84.4838654,42.7369792
Michigan,Cities,Eaton Rapids,1,1,0,0,0,0,0,1,0,0,1,0,5226,"Eaton Rapids, Michigan",-84.655814,42.5092039
Michigan,Cities,Escanaba,2,1,0,0,0,1,0,2,0,0,2,0,12278,"Escanaba, Michigan",-87.0645801,45.7452466
Michigan,Cities,Evart,1,1,0,0,0,0,0,1,0,0,1,0,1853,"Evart, Michigan",-85.2580971,43.9005752
Michigan,Cities,Farmington,1,0,0,1,0,0,0,1,0,0,1,0,10553,"Farmington, Michigan",-83.3763218,42.4644795
Michigan,Cities,Ferndale,2,2,0,0,0,0,0,2,0,1,0,1,20232,"Ferndale, Michigan",-83.1346478,42.4605917
Michigan,Cities,Flint,16,14,1,1,0,0,0,16,1,4,8,3,97548,"Flint, Michigan",-83.6874562,43.0125274
Michigan,Cities,Flushing,1,0,0,1,0,0,0,1,0,1,0,0,8028,"Flushing, Michigan",-83.8510732,43.0630833
Michigan,Cities,Fruitport Township,1,1,0,0,0,0,0,1,0,0,1,0,13879,"Fruitport Township, Michigan",-86.1446493,43.1583519
Michigan,Cities,Garden City,3,2,1,0,0,0,0,3,0,0,1,2,26781,"Garden City, Michigan",-83.3310422,42.3255928
Michigan,Cities,Gaylord,1,1,0,0,0,0,0,1,0,0,1,0,3662,"Gaylord, Michigan",-84.6747523,45.0275126
Michigan,Cities,Genesee Township,1,0,0,1,0,0,0,1,1,0,0,0,20393,"Genesee Township, Michigan",-83.6135572,43.0935147
Michigan,Cities,Grand Rapids,2,2,0,0,0,0,0,2,0,1,0,1,196538,"Grand Rapids, Michigan",-85.6680863,42.9633599
Michigan,Cities,Grandville,1,0,1,0,0,0,0,1,0,1,0,0,16070,"Grandville, Michigan",-85.7630885,42.9097484
Michigan,Cities,Grant,3,3,0,0,0,0,0,3,0,2,0,1,880,"Grant, Michigan",-85.8108819,43.3361323
Michigan,Cities,Grosse Pointe Park,2,1,0,1,0,0,0,2,0,0,1,1,11160,"Grosse Pointe Park, Michigan",-82.9374159,42.3758708
Michigan,Cities,Grosse Pointe Woods,1,1,0,0,0,0,0,1,0,1,0,0,15699,"Grosse Pointe Woods, Michigan",-82.9068603,42.4436478
Michigan,Cities,Hampton Township,1,1,0,0,0,0,0,1,0,0,0,1,9401,"Hampton Township, Michigan",-83.7836403,43.6411989
Michigan,Cities,Hamtramck,5,3,2,0,0,0,0,5,2,2,1,0,21929,"Hamtramck, Michigan",-83.0496438,42.3928151
Michigan,Cities,Harper Woods,1,1,0,0,0,0,0,1,0,1,0,0,13764,"Harper Woods, Michigan",-82.9240833,42.4330924
Michigan,Cities,Hart,1,1,0,0,0,0,0,1,0,0,1,0,2093,"Hart, Michigan",-86.3639652,43.6983407
Michigan,Cities,Hastings,1,1,0,0,0,0,0,1,0,1,0,0,7274,"Hastings, Michigan",-85.2908403,42.6458682
Michigan,Cities,Highland Park,7,5,1,1,0,0,0,7,1,0,3,3,10810,"Highland Park, Michigan",-83.096868,42.4055925
Michigan,Cities,Houghton,2,2,0,0,0,0,0,2,1,0,0,1,8020,"Houghton, Michigan",-88.5694182,47.1211331
Michigan,Cities,Huntington Woods,1,0,1,0,0,0,0,1,1,0,0,0,6360,"Huntington Woods, Michigan",-83.1668713,42.4805913
Michigan,Cities,Huron Township,1,1,0,0,0,0,0,1,0,0,1,0,15622,"Huron Township, Michigan",-83.357567,42.1427399
Michigan,Cities,Independence Township,2,2,0,0,0,0,0,2,1,0,0,1,36689,"Independence Township, Michigan",-83.3830529,42.7400888
Michigan,Cities,Inkster,6,3,2,1,0,0,0,6,2,1,2,1,24548,"Inkster, Michigan",-83.3099303,42.2942045
Michigan,Cities,Ishpeming,2,2,0,0,0,0,0,2,1,0,0,1,6485,"Ishpeming, Michigan",-87.6676358,46.4885469
Michigan,Cities,Kalamazoo,1,1,0,0,0,0,0,1,0,1,0,0,76389,"Kalamazoo, Michigan",-85.5872286,42.2917069
Michigan,Cities,Lansing,2,1,1,0,0,0,0,2,2,0,0,0,115199,"Lansing, Michigan",-84.5555347,42.732535
Michigan,Cities,Lapeer,2,1,0,1,0,0,0,2,1,0,1,0,8782,"Lapeer, Michigan",-83.3188341,43.0514161
Michigan,Cities,Lawton,2,2,0,0,0,0,0,2,0,1,0,1,1860,"Lawton, Michigan",-85.8469539,42.1672629
Michigan,Cities,Leslie,1,1,0,0,0,0,0,1,0,1,0,0,1869,"Leslie, Michigan",-84.4324695,42.4514252
Michigan,Cities,Lincoln Park,1,1,0,0,0,0,0,1,0,1,0,0,36808,"Lincoln Park, Michigan",-83.1785361,42.2505943
Michigan,Cities,Lincoln Township,2,2,0,0,0,0,0,2,0,0,0,2,14500,"Lincoln Township, Michigan",-86.5097609,42.0153824
Michigan,Cities,Livonia,4,3,1,0,0,0,0,4,0,0,3,1,94226,"Livonia, Michigan",-83.3527097,42.36837
Michigan,Cities,Ludington,3,3,0,0,0,0,0,3,0,2,1,0,8054,"Ludington, Michigan",-86.4525831,43.9552825
Michigan,Cities,Marysville,1,0,0,1,0,0,0,1,0,1,0,0,9722,"Marysville, Michigan",-82.4868599,42.9125305
Michigan,Cities,Mason,1,1,0,0,0,0,0,1,0,1,0,0,8461,"Mason, Michigan",-84.4435845,42.5792027
Michigan,Cities,Melvindale,2,2,0,0,0,0,0,2,0,1,1,0,10348,"Melvindale, Michigan",-83.175203,42.2825383
Michigan,Cities,Meridian Township,6,4,1,1,0,0,0,6,2,0,0,4,42700,"Meridian Township, Michigan",-84.4150644,42.7265389
Michigan,Cities,Monroe,2,2,0,0,0,0,0,2,0,1,1,0,19971,"Monroe, Michigan",-83.3977101,41.9164343
Michigan,Cities,Montrose Township,2,0,1,1,0,0,0,2,0,2,0,0,7524,"Montrose Township, Michigan",-83.8579053,43.1745034
Michigan,Cities,Muskegon,2,0,1,1,0,0,0,2,0,0,0,2,38442,"Muskegon, Michigan",-86.2483921,43.2341813
Michigan,Cities,Niles,2,1,1,0,0,0,0,2,0,0,2,0,11282,"Niles, Michigan",-86.2541768,41.8297694
Michigan,Cities,Ontwa Township-Edwardsburg,1,0,0,1,0,0,0,1,0,0,1,0,6481,"Ontwa Township-Edwardsburg, Michigan",-86.0808384,41.7956038
Michigan,Cities,Oxford Township,1,1,0,0,0,0,0,1,1,0,0,0,18164,"Oxford Township, Michigan",-83.2652254,42.8247293
Michigan,Cities,Pittsfield Township,3,1,1,1,0,0,0,3,0,0,2,1,38704,"Pittsfield Township, Michigan",-83.7241068,42.2103174
Michigan,Cities,Plymouth,1,0,0,1,0,0,0,1,0,0,1,0,8865,"Plymouth, Michigan",-83.4702132,42.3714253
Michigan,Cities,Plymouth Township,1,0,0,1,0,0,0,1,0,0,0,1,26870,"Plymouth Township, Michigan",-83.5090381,42.3735328
Michigan,Cities,Pontiac,2,2,0,0,0,0,0,2,1,0,1,0,60003,"Pontiac, Michigan",-83.2910468,42.6389216
Michigan,Cities,Portage,1,1,0,0,0,0,0,1,0,0,1,0,48550,"Portage, Michigan",-85.5800022,42.2011538
Michigan,Cities,Port Huron,1,0,0,1,0,0,0,1,0,0,1,0,29182,"Port Huron, Michigan",-82.4249142,42.9708634
Michigan,Cities,Richland,1,1,0,0,0,0,0,1,0,1,0,0,793,"Richland, Michigan",-85.4550054,42.3761504
Michigan,Cities,River Rouge,1,1,0,0,0,0,0,1,0,0,0,1,7480,"River Rouge, Michigan",-83.1343677,42.2733718
Michigan,Cities,Rochester Hills,2,2,0,0,0,0,0,2,1,0,1,0,73913,"Rochester Hills, Michigan",-83.1499322,42.6583661
Michigan,Cities,Romulus,4,4,0,0,0,0,0,4,0,2,1,1,23315,"Romulus, Michigan",-83.3965994,42.2222614
Michigan,Cities,Roseville,3,3,0,0,0,0,0,3,1,1,1,0,47704,"Roseville, Michigan",-82.9371409,42.4972583
Michigan,Cities,Royal Oak,1,1,0,0,0,0,0,1,1,0,0,0,59367,"Royal Oak, Michigan",-83.1446485,42.4894801
Michigan,Cities,Saginaw,5,3,1,1,0,0,0,5,2,2,0,1,48942,"Saginaw, Michigan",-83.9508068,43.4194699
Michigan,Cities,Saginaw Township,2,2,0,0,0,0,0,2,0,1,1,0,39421,"Saginaw Township, Michigan",-84.0273168,43.4530016
Michigan,Cities,Saline,1,1,0,0,0,0,0,1,0,0,1,0,9158,"Saline, Michigan",-83.7816075,42.1667072
Michigan,Cities,Sault Ste. Marie,2,0,0,2,0,0,0,2,2,0,0,0,13763,"Sault Ste. Marie, Michigan",-84.3475876,46.4977115
Michigan,Cities,Shelby Township,4,3,0,1,0,0,0,4,0,1,1,2,78427,"Shelby Township, Michigan",-83.0329934,42.670782
Michigan,Cities,Southfield,3,1,1,1,0,0,0,3,1,1,0,1,73438,"Southfield, Michigan",-83.2218731,42.4733688
Michigan,Cities,Southgate,4,3,0,1,0,0,0,4,1,2,1,0,29158,"Southgate, Michigan",-83.1938147,42.2139284
Michigan,Cities,South Lyon,2,2,0,0,0,0,0,2,0,1,1,0,11801,"South Lyon, Michigan",-83.6516063,42.46059
Michigan,Cities,St. Charles,2,1,1,0,0,0,0,2,0,0,2,0,1940,"St. Charles, Michigan",-84.1428734,43.2994596
Michigan,Cities,St. Joseph Township,1,1,0,0,0,0,0,1,0,1,0,0,9850,"St. Joseph Township, Michigan",-86.4786441,42.0687282
Michigan,Cities,Sturgis,1,1,0,0,0,0,0,1,0,1,0,0,10876,"Sturgis, Michigan",-85.4191482,41.799217
Michigan,Cities,Taylor,3,3,0,0,0,0,0,3,0,1,1,1,61290,"Taylor, Michigan",-83.2696509,42.240872
Michigan,Cities,Tittabawassee Township,1,1,0,0,0,0,0,1,0,0,1,0,9782,"Tittabawassee Township, Michigan",-84.1224036,43.5059061
Michigan,Cities,Traverse City,7,4,3,0,0,0,0,7,0,2,2,3,15330,"Traverse City, Michigan",-85.6206317,44.7630567
Michigan,Cities,Troy,7,7,0,0,0,0,0,7,0,1,3,3,83743,"Troy, Michigan",-83.1497751,42.6064095
Michigan,Cities,Van Buren Township,4,2,0,2,0,0,0,4,0,0,2,2,28090,"Van Buren Township, Michigan",-83.4838244,42.2203171
Michigan,Cities,Warren,10,7,1,0,2,0,0,10,2,2,2,4,135620,"Warren, Michigan",-83.0146526,42.5144566
Michigan,Cities,Waterford Township,1,1,0,0,0,0,0,1,1,0,0,0,73308,"Waterford Township, Michigan",-83.4066132,42.6907443
Michigan,Cities,West Bloomfield Township,9,5,4,0,0,0,0,9,1,2,4,2,66123,"West Bloomfield Township, Michigan",-83.373339,42.5678534
Michigan,Cities,Wyoming,1,0,1,0,0,0,0,1,1,0,0,0,75917,"Wyoming, Michigan",-85.7053085,42.9133602
Michigan,Universities and Colleges,Eastern Michigan University,6,4,2,0,0,0,0,6,0,0,2,4,21824,"Eastern Michigan University, Michigan",-83.624089,42.2506803
Michigan,Universities and Colleges,Grand Valley State University,1,0,0,1,0,0,0,1,0,0,1,0,25325,"Grand Valley State University, Michigan",-85.8889465,42.9639355
Michigan,Universities and Colleges,Michigan State University,4,2,1,1,0,0,0,4,0,0,1,3,50538,"Michigan State University, Michigan",-84.4821719,42.701848
