"row_id","State","Agency type","Agency name","1stquarter","2nd
quarter","3rd
quarter","4th
quarter","Population"
10297,"South Carolina","Universities and Colleges","University of South Carolina:",,,,,
10298,"South Carolina","Universities and Colleges","Aiken",0,0,0,0,"3,448"
10299,"South Carolina","Universities and Colleges","Beaufort",0,0,0,0,"1,980"
10300,"South Carolina","Universities and Colleges","Columbia",0,0,0,0,"33,724"
10301,"South Carolina","Universities and Colleges","Upstate",0,0,0,0,"5,996"
10302,"South Carolina","Universities and Colleges","Winthrop University",0,0,0,0,"6,031"
10303,"South Carolina","Metropolitan Counties","Aiken",0,0,0,0,
10304,"South Carolina","Metropolitan Counties","Beaufort",0,0,0,0,
10305,"South Carolina","Metropolitan Counties","Berkeley",0,0,0,0,
10306,"South Carolina","Metropolitan Counties","Calhoun",0,0,0,0,
10307,"South Carolina","Metropolitan Counties","Charleston",0,0,0,,
10308,"South Carolina","Metropolitan Counties","Chester",0,0,0,0,
10309,"South Carolina","Metropolitan Counties","Dorchester",0,0,0,0,
10310,"South Carolina","Metropolitan Counties","Edgefield",0,0,0,,
10311,"South Carolina","Metropolitan Counties","Fairfield",0,0,0,0,
10312,"South Carolina","Metropolitan Counties","Florence",0,0,0,0,
10313,"South Carolina","Metropolitan Counties","Horry",0,0,0,0,
10314,"South Carolina","Metropolitan Counties","Jasper",0,0,0,0,
10315,"South Carolina","Metropolitan Counties","Kershaw",0,0,0,0,
10316,"South Carolina","Metropolitan Counties","Lancaster",0,0,0,0,
10317,"South Carolina","Metropolitan Counties","Laurens",0,0,0,0,
10318,"South Carolina","Metropolitan Counties","Lexington",0,0,0,0,
10319,"South Carolina","Metropolitan Counties","Pickens",0,0,0,0,
10320,"South Carolina","Metropolitan Counties","Richland",0,0,0,0,
10321,"South Carolina","Metropolitan Counties","Saluda",0,0,0,0,
10322,"South Carolina","Metropolitan Counties","Spartanburg",0,0,0,0,
10323,"South Carolina","Metropolitan Counties","Union",0,0,0,0,
10324,"South Carolina","Metropolitan Counties","York",0,0,0,0,
10325,"South Carolina","Nonmetropolitan Counties","Bamberg",0,0,0,0,
10326,"South Carolina","Nonmetropolitan Counties","Barnwell",0,0,0,0,
10327,"South Carolina","Nonmetropolitan Counties","Cherokee",0,0,0,0,
10328,"South Carolina","Nonmetropolitan Counties","Chesterfield",0,0,0,0,
10329,"South Carolina","Nonmetropolitan Counties","Clarendon",0,0,0,0,
10330,"South Carolina","Nonmetropolitan Counties","Colleton",0,0,0,0,
10331,"South Carolina","Nonmetropolitan Counties","Dillon",0,0,0,0,
10332,"South Carolina","Nonmetropolitan Counties","Greenwood",0,0,0,0,
10333,"South Carolina","Nonmetropolitan Counties","Hampton",0,0,0,0,
10334,"South Carolina","Nonmetropolitan Counties","Lee",0,0,0,0,
10335,"South Carolina","Nonmetropolitan Counties","Marion",0,0,0,0,
10336,"South Carolina","Nonmetropolitan Counties","Marlboro",0,0,0,0,
10337,"South Carolina","Nonmetropolitan Counties","McCormick",0,0,0,0,
10338,"South Carolina","Nonmetropolitan Counties","Newberry",0,0,0,0,
10339,"South Carolina","Nonmetropolitan Counties","Oconee",0,0,0,0,
10340,"South Carolina","Nonmetropolitan Counties","Orangeburg",0,0,0,0,
10341,"South Carolina","Nonmetropolitan Counties","Williamsburg",0,0,0,0,
10342,"South Carolina","State Police Agencies","Highway Patrol:",,,,,
10343,"South Carolina","State Police Agencies","Abbeville County",0,0,0,0,
10344,"South Carolina","State Police Agencies","Aiken County",0,0,0,0,
10345,"South Carolina","State Police Agencies","Allendale County",0,0,0,0,
10346,"South Carolina","State Police Agencies","Anderson County",0,0,0,0,
10347,"South Carolina","State Police Agencies","Bamberg County",0,0,0,0,
10348,"South Carolina","State Police Agencies","Barnwell County",0,0,0,0,
10349,"South Carolina","State Police Agencies","Beaufort County",0,0,0,0,
10350,"South Carolina","State Police Agencies","Berkeley County",0,0,0,0,
10351,"South Carolina","State Police Agencies","Calhoun County",0,0,0,0,
10352,"South Carolina","State Police Agencies","Charleston County",0,0,0,0,
10353,"South Carolina","State Police Agencies","Cherokee County",0,0,0,0,
10354,"South Carolina","State Police Agencies","Chester County",0,0,0,0,
10355,"South Carolina","State Police Agencies","Chesterfield County",0,0,0,0,
10356,"South Carolina","State Police Agencies","Clarendon County",0,0,0,0,
10357,"South Carolina","State Police Agencies","Colleton County",0,0,0,0,
10358,"South Carolina","State Police Agencies","Darlington County",0,0,0,0,
10359,"South Carolina","State Police Agencies","Dillon County",0,0,0,0,
10360,"South Carolina","State Police Agencies","Dorchester County",0,0,0,0,
10361,"South Carolina","State Police Agencies","Edgefield County",0,0,0,0,
10362,"South Carolina","State Police Agencies","Fairfield County",0,0,0,0,
10363,"South Carolina","State Police Agencies","Florence County",0,0,0,0,
10364,"South Carolina","State Police Agencies","Georgetown County",0,0,0,0,
10365,"South Carolina","State Police Agencies","Greenville County",0,0,0,0,
10366,"South Carolina","State Police Agencies","Greenwood County",0,0,0,0,
10367,"South Carolina","State Police Agencies","Hampton County",0,0,0,0,
10368,"South Carolina","State Police Agencies","Horry County",0,0,0,0,
10369,"South Carolina","State Police Agencies","Jasper County",0,0,0,0,
10370,"South Carolina","State Police Agencies","Kershaw County",0,0,0,0,
10371,"South Carolina","State Police Agencies","Lancaster County",0,0,0,0,
10372,"South Carolina","State Police Agencies","Laurens County",0,0,0,0,
10373,"South Carolina","State Police Agencies","Lee County",0,0,0,0,
10374,"South Carolina","State Police Agencies","Lexington County",0,0,0,0,
10375,"South Carolina","State Police Agencies","Marion County",0,0,0,0,
10376,"South Carolina","State Police Agencies","Marlboro County",0,0,0,0,
10377,"South Carolina","State Police Agencies","McCormick County",0,0,0,0,
10378,"South Carolina","State Police Agencies","Newberry County",0,0,0,0,
10379,"South Carolina","State Police Agencies","Oconee County",0,0,0,0,
10380,"South Carolina","State Police Agencies","Orangeburg County",0,0,0,0,
10381,"South Carolina","State Police Agencies","Pickens County",0,0,0,0,
10382,"South Carolina","State Police Agencies","Richland County",0,0,0,0,
10383,"South Carolina","State Police Agencies","Saluda County",0,0,0,0,
10384,"South Carolina","State Police Agencies","Spartanburg County",0,0,0,0,
10385,"South Carolina","State Police Agencies","Sumter County",0,0,0,0,
10386,"South Carolina","State Police Agencies","Union County",0,0,0,0,
10387,"South Carolina","State Police Agencies","Williamsburg County",0,0,0,0,
10388,"South Carolina","State Police Agencies","York County",0,0,0,0,
10389,"South Carolina","Other Agencies","15th Circuit Drug Enforcement Unit",0,0,0,0,
10390,"South Carolina","Other Agencies","Bureau of Protective Services",0,0,0,0,
10391,"South Carolina","Other Agencies","Charleston County Aviation Authority",0,0,0,0,
10392,"South Carolina","Other Agencies","Columbia Metropolitan Airport",0,0,0,0,
10393,"South Carolina","Other Agencies","Department of Mental Health",0,0,0,0,
10394,"South Carolina","Other Agencies","Department of Natural Resources:",,,,,
10395,"South Carolina","Other Agencies","Abbeville County",0,0,0,0,
10396,"South Carolina","Other Agencies","Aiken County",0,0,0,0,
10397,"South Carolina","Other Agencies","Allendale County",0,0,0,0,
10398,"South Carolina","Other Agencies","Anderson County",0,0,0,0,
10399,"South Carolina","Other Agencies","Bamberg County",0,0,0,0,
10400,"South Carolina","Other Agencies","Barnwell County",0,0,0,0,
10401,"South Carolina","Other Agencies","Beaufort County",0,0,0,0,
10402,"South Carolina","Other Agencies","Berkeley County",0,0,0,0,
10403,"South Carolina","Other Agencies","Calhoun County",0,0,0,0,
10404,"South Carolina","Other Agencies","Charleston County",0,0,0,0,
10405,"South Carolina","Other Agencies","Cherokee County",0,0,0,0,
10406,"South Carolina","Other Agencies","Chester County",0,0,0,0,
10407,"South Carolina","Other Agencies","Chesterfield County",0,0,0,0,
10408,"South Carolina","Other Agencies","Clarendon County",0,0,0,0,
10409,"South Carolina","Other Agencies","Colleton County",0,0,0,0,
10410,"South Carolina","Other Agencies","Darlington County",0,0,0,0,
10411,"South Carolina","Other Agencies","Dillon County",0,0,0,0,
10412,"South Carolina","Other Agencies","Dorchester County",0,0,0,0,
10413,"South Carolina","Other Agencies","Edgefield County",0,0,0,0,
10414,"South Carolina","Other Agencies","Fairfield County",0,0,0,0,
10415,"South Carolina","Other Agencies","Florence County",0,0,0,0,
10416,"South Carolina","Other Agencies","Georgetown County",0,0,0,0,
10417,"South Carolina","Other Agencies","Greenville County",0,0,0,0,
10418,"South Carolina","Other Agencies","Greenwood County",0,0,0,0,
10419,"South Carolina","Other Agencies","Hampton County",0,0,0,0,
10420,"South Carolina","Other Agencies","Horry County",0,0,0,0,
10421,"South Carolina","Other Agencies","Jasper County",0,0,0,0,
10422,"South Carolina","Other Agencies","Kershaw County",0,0,0,0,
10423,"South Carolina","Other Agencies","Lancaster County",0,0,0,0,
10424,"South Carolina","Other Agencies","Laurens County",0,0,0,0,
10425,"South Carolina","Other Agencies","Lee County",0,0,0,0,
10426,"South Carolina","Other Agencies","Lexington County",0,0,0,0,
10427,"South Carolina","Other Agencies","Marion County",0,0,0,0,
10428,"South Carolina","Other Agencies","Marlboro County",0,0,0,0,
10429,"South Carolina","Other Agencies","McCormick County",0,0,0,0,
10430,"South Carolina","Other Agencies","Newberry County",0,0,0,0,
10431,"South Carolina","Other Agencies","Oconee County",0,0,0,0,
10432,"South Carolina","Other Agencies","Orangeburg County",0,0,0,0,
10433,"South Carolina","Other Agencies","Pickens County",0,0,0,0,
10434,"South Carolina","Other Agencies","Richland County",0,0,0,0,
10435,"South Carolina","Other Agencies","Saluda County",0,0,0,0,
10436,"South Carolina","Other Agencies","Spartanburg County",0,0,0,0,
10437,"South Carolina","Other Agencies","Sumter County",0,0,0,0,
10438,"South Carolina","Other Agencies","Union County",0,0,0,0,
10439,"South Carolina","Other Agencies","Williamsburg County",0,0,0,0,
10440,"South Carolina","Other Agencies","York County",0,0,0,0,
10441,"South Carolina","Other Agencies","Department of Public Safety, Illegal Immigration Enforcement Unit",0,0,0,0,
10442,"South Carolina","Other Agencies","Forestry Commission: ",,,,,
10443,"South Carolina","Other Agencies","Abbeville County",0,0,0,0,
10444,"South Carolina","Other Agencies","Aiken County",0,0,0,0,
10445,"South Carolina","Other Agencies","Allendale County",0,0,0,0,
10446,"South Carolina","Other Agencies","Anderson County",0,0,0,0,
10447,"South Carolina","Other Agencies","Bamberg County",0,0,0,0,
10448,"South Carolina","Other Agencies","Barnwell County",0,0,0,0,
10449,"South Carolina","Other Agencies","Beaufort County",0,0,0,0,
10450,"South Carolina","Other Agencies","Berkeley County",0,0,0,0,
10451,"South Carolina","Other Agencies","Calhoun County",0,0,0,0,
10452,"South Carolina","Other Agencies","Charleston County",0,0,0,0,
10453,"South Carolina","Other Agencies","Cherokee County",0,0,0,0,
10454,"South Carolina","Other Agencies","Chester County",0,0,0,0,
10455,"South Carolina","Other Agencies","Chesterfield County",0,0,0,0,
10456,"South Carolina","Other Agencies","Clarendon County",0,0,0,0,
10457,"South Carolina","Other Agencies","Colleton County",0,0,0,0,
10458,"South Carolina","Other Agencies","Darlington County",0,0,0,0,
10459,"South Carolina","Other Agencies","Dillon County",0,0,0,0,
10460,"South Carolina","Other Agencies","Dorchester County",0,0,0,0,
10461,"South Carolina","Other Agencies","Edgefield County",0,0,0,0,
10462,"South Carolina","Other Agencies","Fairfield County",0,0,0,0,
10463,"South Carolina","Other Agencies","Florence County",0,0,0,0,
10464,"South Carolina","Other Agencies","Georgetown County",0,0,0,0,
10465,"South Carolina","Other Agencies","Greenville County",0,0,0,0,
10466,"South Carolina","Other Agencies","Greenwood County",0,0,0,0,
10467,"South Carolina","Other Agencies","Hampton County",0,0,0,0,
10468,"South Carolina","Other Agencies","Horry County",0,0,0,0,
10469,"South Carolina","Other Agencies","Jasper County",0,0,0,0,
10470,"South Carolina","Other Agencies","Kershaw County",0,0,0,0,
10471,"South Carolina","Other Agencies","Lancaster County",0,0,0,0,
10472,"South Carolina","Other Agencies","Laurens County",0,0,0,0,
10473,"South Carolina","Other Agencies","Lee County",0,0,0,0,
10474,"South Carolina","Other Agencies","Lexington County",0,0,0,0,
10475,"South Carolina","Other Agencies","Marion County",0,0,0,0,
10476,"South Carolina","Other Agencies","Marlboro County",0,0,0,0,
10477,"South Carolina","Other Agencies","McCormick County",0,0,0,0,
10478,"South Carolina","Other Agencies","Newberry County",0,0,0,0,
10479,"South Carolina","Other Agencies","Oconee County",0,0,0,0,
10480,"South Carolina","Other Agencies","Orangeburg County",0,0,0,0,
10481,"South Carolina","Other Agencies","Pickens County",0,0,0,0,
10482,"South Carolina","Other Agencies","Richland County",0,0,0,0,
10483,"South Carolina","Other Agencies","Saluda County",0,0,0,0,
10484,"South Carolina","Other Agencies","Spartanburg County",0,0,0,0,
10485,"South Carolina","Other Agencies","Sumter County",0,0,0,0,
10486,"South Carolina","Other Agencies","Union County",0,0,0,0,
10487,"South Carolina","Other Agencies","Williamsburg County",0,0,0,0,
10488,"South Carolina","Other Agencies","York County",0,0,0,0,
10489,"South Carolina","Other Agencies","Greenville Hospital: ",,,,,
10490,"South Carolina","Other Agencies","Greenville ",0,0,0,0,
10491,"South Carolina","Other Agencies","Laurens",,,0,0,
10492,"South Carolina","Other Agencies","Oconee ",0,0,0,0,
10493,"South Carolina","Other Agencies","Greenville-Spartanburg International Airport",0,0,0,0,
10494,"South Carolina","Other Agencies","Lexington County Medical Center",0,0,0,0,
10495,"South Carolina","Other Agencies","South Carolina Division of Public Railways",0,0,0,0,
10496,"South Carolina","Other Agencies","South Carolina School for the Deaf and Blind",0,0,0,0,
10497,"South Carolina","Other Agencies","State Museum",0,0,0,0,
10498,"South Carolina","Other Agencies","State Ports Authority",0,0,0,0,
10499,"South Carolina","Other Agencies","State Transport Police:",,,,,
10500,"South Carolina","Other Agencies","Abbeville County",0,0,0,0,
10501,"South Carolina","Other Agencies","Aiken County",0,0,0,0,
10502,"South Carolina","Other Agencies","Allendale County",0,0,0,0,
10503,"South Carolina","Other Agencies","Anderson County",0,0,0,0,
10504,"South Carolina","Other Agencies","Bamberg County",0,0,0,0,
10505,"South Carolina","Other Agencies","Barnwell County",0,0,0,0,
10506,"South Carolina","Other Agencies","Beaufort County",0,0,0,0,
10507,"South Carolina","Other Agencies","Berkeley County",0,0,0,0,
10508,"South Carolina","Other Agencies","Charleston County",0,0,0,0,
10509,"South Carolina","Other Agencies","Cherokee County",0,0,0,0,
10510,"South Carolina","Other Agencies","Chester County",0,0,0,0,
10511,"South Carolina","Other Agencies","Clarendon County",0,0,0,0,
10512,"South Carolina","Other Agencies","Colleton County",0,0,0,0,
10513,"South Carolina","Other Agencies","Darlington County",0,0,0,0,
10514,"South Carolina","Other Agencies","Dillon County",0,0,0,0,
10515,"South Carolina","Other Agencies","Dorchester County",0,0,0,0,
10516,"South Carolina","Other Agencies","Edgefield County",0,0,0,0,
10517,"South Carolina","Other Agencies","Fairfield County",0,0,0,0,
10518,"South Carolina","Other Agencies","Florence County",0,0,0,0,
10519,"South Carolina","Other Agencies","Georgetown County",0,0,0,0,
10520,"South Carolina","Other Agencies","Greenville County",0,0,0,0,
10521,"South Carolina","Other Agencies","Greenwood County",0,0,0,0,
10522,"South Carolina","Other Agencies","Horry County",0,0,0,0,
10523,"South Carolina","Other Agencies","Jasper County",0,0,0,0,
10524,"South Carolina","Other Agencies","Kershaw County",0,0,0,0,
10525,"South Carolina","Other Agencies","Laurens County",0,0,0,0,
10526,"South Carolina","Other Agencies","Lee County",0,0,0,0,
10527,"South Carolina","Other Agencies","Lexington County",0,0,0,0,
10528,"South Carolina","Other Agencies","Marion County",0,0,0,0,
10529,"South Carolina","Other Agencies","Marlboro County",0,0,0,0,
10530,"South Carolina","Other Agencies","Newberry County",0,0,0,0,
10531,"South Carolina","Other Agencies","Oconee County",0,0,0,0,
10532,"South Carolina","Other Agencies","Orangeburg County",0,0,0,0,
10533,"South Carolina","Other Agencies","Richland County",0,0,0,0,
10534,"South Carolina","Other Agencies","Saluda County",0,0,0,0,
10535,"South Carolina","Other Agencies","Spartanburg County",0,0,0,0,
10536,"South Carolina","Other Agencies","Sumter County",0,0,0,0,
10537,"South Carolina","Other Agencies","Union County",0,0,0,0,
10538,"South Carolina","Other Agencies","Williamsburg County",0,0,0,0,
10539,"South Carolina","Other Agencies","York County",0,0,0,0,
10540,"South Carolina","Other Agencies","United States Department of Energy, Savannah River Plant",0,0,0,0,
10541,"South Dakota","Cities","Alcester",0,0,0,0,752
10542,"South Dakota","Cities","Avon",0,0,0,0,567
10543,"South Dakota","Cities","Belle Fourche",0,0,0,0,"5,714"
10544,"South Dakota","Cities","Beresford",0,0,0,0,"1,969"
10545,"South Dakota","Cities","Box Elder",0,0,0,0,"9,607"
10546,"South Dakota","Cities","Canton",0,0,0,0,"3,380"
10547,"South Dakota","Cities","Centerville",0,,,,865
10548,"South Dakota","Cities","Clark",0,0,0,0,"1,033"
10549,"South Dakota","Cities","Deadwood",0,0,0,0,"1,255"
10550,"South Dakota","Cities","Eagle Butte",0,0,0,0,"1,355"
10551,"South Dakota","Cities","Faith",0,0,0,0,414
10552,"South Dakota","Cities","Flandreau",0,0,0,0,"2,296"
10553,"South Dakota","Cities","Freeman",0,0,0,0,"1,284"
10554,"South Dakota","Cities","Hot Springs",0,0,0,0,"3,507"
10555,"South Dakota","Cities","Hoven",0,,,,402
10556,"South Dakota","Cities","Huron",0,0,0,0,"13,459"
10557,"South Dakota","Cities","Jefferson",0,0,0,0,511
10558,"South Dakota","Cities","Kadoka",0,0,0,0,718
10559,"South Dakota","Cities","Kimball",0,,,,682
10560,"South Dakota","Cities","Lead",0,0,0,0,"2,974"
10561,"South Dakota","Cities","Lennox",0,0,0,0,"2,304"
10562,"South Dakota","Cities","Leola",0,0,0,0,437
10563,"South Dakota","Cities","Martin",0,0,0,0,"1,059"
10564,"South Dakota","Cities","Menno",0,0,0,0,593
10565,"South Dakota","Cities","Miller",0,0,0,0,"1,427"
10566,"South Dakota","Cities","Mitchell",0,0,0,0,"15,749"
10567,"South Dakota","Cities","Mobridge",0,0,0,0,"3,465"
10568,"South Dakota","Cities","North Sioux City",0,0,0,0,"2,772"
10569,"South Dakota","Cities","Parkston",0,0,0,0,"1,483"
10570,"South Dakota","Cities","Philip",0,0,0,0,747
10571,"South Dakota","Cities","Pierre",0,0,0,0,"14,068"
10572,"South Dakota","Cities","Rosholt",0,0,0,0,428
10573,"South Dakota","Cities","Scotland",0,0,0,0,816
10574,"South Dakota","Cities","Sisseton",0,0,0,0,"2,451"
10575,"South Dakota","Cities","Spearfish",0,0,0,0,"11,429"
10576,"South Dakota","Cities","Springfield",0,0,0,0,"1,947"
10577,"South Dakota","Cities","Sturgis",0,0,0,0,"6,699"
10578,"South Dakota","Cities","Summerset",0,0,0,0,"2,329"
10579,"South Dakota","Cities","Tea",0,0,0,0,"5,064"
10580,"South Dakota","Cities","Tripp",0,0,0,0,627
10581,"South Dakota","Cities","Tyndall",0,0,0,0,"1,046"
10582,"South Dakota","Cities","Vermillion",0,0,0,0,"10,774"
10583,"South Dakota","Cities","Viborg",0,0,0,0,758
10584,"South Dakota","Cities","Wagner",0,0,0,0,"1,593"
10585,"South Dakota","Cities","Watertown",0,0,0,0,"22,186"
10586,"South Dakota","Cities","Whitewood",0,0,0,0,916
10587,"South Dakota","Cities","Winner",0,0,0,0,"2,805"
10588,"South Dakota","Cities","Worthing",0,0,0,0,955
10589,"South Dakota","Cities","Yankton",0,0,0,0,"14,575"
10590,"South Dakota","Universities and Colleges","South Dakota State University",0,0,0,0,"12,576"
10591,"South Dakota","Metropolitan Counties","Custer",0,0,0,0,
10592,"South Dakota","Metropolitan Counties","Lincoln",0,0,0,0,
10593,"South Dakota","Metropolitan Counties","McCook",0,0,0,0,
10594,"South Dakota","Metropolitan Counties","Pennington",0,0,0,0,
10595,"South Dakota","Metropolitan Counties","Turner",0,0,0,0,
10596,"South Dakota","Nonmetropolitan Counties","Aurora",0,0,0,0,
10597,"South Dakota","Nonmetropolitan Counties","Beadle",0,0,0,0,
10598,"South Dakota","Nonmetropolitan Counties","Bennett",0,0,0,0,
10599,"South Dakota","Nonmetropolitan Counties","Bon Homme",0,0,0,0,
10600,"South Dakota","Nonmetropolitan Counties","Brookings",0,0,0,0,
10601,"South Dakota","Nonmetropolitan Counties","Brown",0,0,0,0,
10602,"South Dakota","Nonmetropolitan Counties","Butte",0,0,0,0,
10603,"South Dakota","Nonmetropolitan Counties","Campbell",0,0,0,0,
10604,"South Dakota","Nonmetropolitan Counties","Charles Mix",0,0,0,0,
10605,"South Dakota","Nonmetropolitan Counties","Clark",0,0,0,0,
10606,"South Dakota","Nonmetropolitan Counties","Clay",0,0,0,0,
10607,"South Dakota","Nonmetropolitan Counties","Codington",0,0,0,0,
10608,"South Dakota","Nonmetropolitan Counties","Corson",0,0,0,0,
10609,"South Dakota","Nonmetropolitan Counties","Davison",0,0,0,0,
10610,"South Dakota","Nonmetropolitan Counties","Deuel",0,0,0,0,
10611,"South Dakota","Nonmetropolitan Counties","Dewey",0,0,0,0,
10612,"South Dakota","Nonmetropolitan Counties","Douglas",0,0,0,0,
10613,"South Dakota","Nonmetropolitan Counties","Edmunds",0,0,0,0,
10614,"South Dakota","Nonmetropolitan Counties","Faulk",0,0,0,0,
10615,"South Dakota","Nonmetropolitan Counties","Hand",0,0,0,0,
10616,"South Dakota","Nonmetropolitan Counties","Hanson",0,0,0,0,
10617,"South Dakota","Nonmetropolitan Counties","Harding",0,0,0,0,
10618,"South Dakota","Nonmetropolitan Counties","Hughes",0,0,0,0,
10619,"South Dakota","Nonmetropolitan Counties","Hutchinson",0,0,0,0,
10620,"South Dakota","Nonmetropolitan Counties","Lawrence",0,0,0,0,
10621,"South Dakota","Nonmetropolitan Counties","Marshall",0,0,0,0,
10622,"South Dakota","Nonmetropolitan Counties","McPherson",0,0,0,0,
10623,"South Dakota","Nonmetropolitan Counties","Miner",0,0,0,0,
10624,"South Dakota","Nonmetropolitan Counties","Moody",0,0,0,0,
10625,"South Dakota","Nonmetropolitan Counties","Perkins",0,0,0,0,
10626,"South Dakota","Nonmetropolitan Counties","Potter",0,0,0,0,
10627,"South Dakota","Nonmetropolitan Counties","Roberts",0,0,0,0,
10628,"South Dakota","Nonmetropolitan Counties","Sanborn",0,0,0,0,
10629,"South Dakota","Nonmetropolitan Counties","Spink",0,0,0,0,
10630,"South Dakota","Nonmetropolitan Counties","Stanley",0,0,0,0,
10631,"South Dakota","Nonmetropolitan Counties","Sully",0,0,0,0,
10632,"South Dakota","Nonmetropolitan Counties","Tripp",0,0,0,0,
10633,"South Dakota","Nonmetropolitan Counties","Walworth",0,0,0,0,
10634,"South Dakota","Nonmetropolitan Counties","Yankton",0,0,0,0,
10635,"South Dakota","Nonmetropolitan Counties","Ziebach",0,0,0,0,
10636,"South Dakota","State Police Agencies","South Dakota Highway Patrol",0,0,0,0,
10637,"South Dakota","Tribal Agencies","Crow Creek Tribal",0,0,0,0,
10638,"South Dakota","Tribal Agencies","Rosebud Tribal",0,0,0,0,
10639,"South Dakota","Tribal Agencies","Yankton Tribal",,,,0,
10640,"South Dakota","Other Agencies","Division of Criminal Investigation",0,0,0,0,
10641,"Tennessee","Cities","Adamsville",0,0,0,0,"2,245"
10642,"Tennessee","Cities","Alamo",0,0,0,0,"2,486"
10643,"Tennessee","Cities","Algood",0,0,0,0,"3,770"
10644,"Tennessee","Cities","Ardmore",0,0,0,0,"1,213"
10645,"Tennessee","Cities","Ashland City",0,0,0,0,"4,650"
10646,"Tennessee","Cities","Athens",0,0,0,0,"13,717"
10647,"Tennessee","Cities","Atoka",0,0,0,0,"9,176"
10648,"Tennessee","Cities","Baileyton",0,0,0,0,431
10649,"Tennessee","Cities","Baneberry",0,0,0,0,526
10650,"Tennessee","Cities","Bartlett",0,0,0,0,"58,897"
10651,"Tennessee","Cities","Baxter",0,0,0,0,"1,388"
10652,"Tennessee","Cities","Bean Station",0,0,0,0,"3,085"
10653,"Tennessee","Cities","Belle Meade",0,0,0,0,"3,021"
10654,"Tennessee","Cities","Bells",0,0,0,0,"2,449"
10655,"Tennessee","Cities","Benton",0,0,0,0,"1,275"
10656,"Tennessee","Cities","Berry Hill",0,0,0,0,549
10657,"Tennessee","Cities","Big Sandy",0,0,0,0,540
10658,"Tennessee","Cities","Blaine",0,0,0,0,"1,869"
10659,"Tennessee","Cities","Bluff City",0,0,0,0,"1,719"
10660,"Tennessee","Cities","Bolivar",0,0,0,0,"5,032"
10661,"Tennessee","Cities","Bradford",0,0,0,0,"1,004"
10662,"Tennessee","Cities","Brentwood",0,0,0,0,"42,739"
10663,"Tennessee","Cities","Brighton",0,0,0,0,"3,018"
10664,"Tennessee","Cities","Brownsville",0,0,0,0,"9,795"
10665,"Tennessee","Cities","Bruceton",0,0,0,0,"1,426"
10666,"Tennessee","Cities","Burns",0,0,0,0,"1,475"
10667,"Tennessee","Cities","Calhoun",0,0,0,0,496
10668,"Tennessee","Cities","Camden",0,0,0,0,"3,574"
10669,"Tennessee","Cities","Carthage",0,0,0,0,"2,273"
10670,"Tennessee","Cities","Caryville",0,0,0,0,"2,182"
10671,"Tennessee","Cities","Celina",0,0,0,0,"1,494"
10672,"Tennessee","Cities","Centerville",0,0,0,0,"3,574"
10673,"Tennessee","Cities","Chapel Hill",0,0,0,0,"1,471"
10674,"Tennessee","Cities","Charleston",0,0,0,0,681
10675,"Tennessee","Cities","Church Hill",0,0,0,0,"6,714"
10676,"Tennessee","Cities","Clarksburg",0,0,0,0,378
10677,"Tennessee","Cities","Clifton",0,0,0,0,"2,657"
10678,"Tennessee","Cities","Clinton",0,0,0,0,"10,091"
10679,"Tennessee","Cities","Collegedale",0,0,0,0,"11,245"
10680,"Tennessee","Cities","Collierville",0,0,0,0,"49,531"
10681,"Tennessee","Cities","Collinwood",0,0,0,0,972
10682,"Tennessee","Cities","Columbia",0,0,0,0,"37,219"
10683,"Tennessee","Cities","Cookeville",0,0,0,0,"32,292"
10684,"Tennessee","Cities","Cornersville",0,0,0,0,"1,227"
10685,"Tennessee","Cities","Cross Plains",0,0,0,0,"1,725"
10686,"Tennessee","Cities","Crossville",0,0,0,0,"11,514"
10687,"Tennessee","Cities","Crump",0,0,0,0,"1,394"
10688,"Tennessee","Cities","Cumberland City",0,0,0,0,300
10689,"Tennessee","Cities","Dandridge",0,0,0,0,"2,949"
10690,"Tennessee","Cities","Dayton",0,0,0,0,"7,421"
10691,"Tennessee","Cities","Decatur",0,0,0,0,"1,571"
10692,"Tennessee","Cities","Decaturville",0,0,0,0,869
10693,"Tennessee","Cities","Decherd",0,0,0,0,"2,439"
10694,"Tennessee","Cities","Dickson",0,0,0,0,"15,501"
10695,"Tennessee","Cities","Dover",0,0,0,0,"1,465"
10696,"Tennessee","Cities","Dresden",0,0,0,0,"2,879"
10697,"Tennessee","Cities","Dunlap",0,0,0,0,"5,167"
10698,"Tennessee","Cities","Dyer",0,0,0,0,"2,262"
10699,"Tennessee","Cities","Eagleville",0,0,0,0,661
10700,"Tennessee","Cities","Elizabethton",0,0,0,0,"13,672"
10701,"Tennessee","Cities","Elkton",0,0,0,0,563
10702,"Tennessee","Cities","Englewood",0,0,0,0,"1,529"
10703,"Tennessee","Cities","Erin",0,0,0,0,"1,288"
10704,"Tennessee","Cities","Erwin",0,0,0,0,"5,959"
10705,"Tennessee","Cities","Estill Springs",0,0,0,0,"2,043"
10706,"Tennessee","Cities","Ethridge",0,0,0,0,476
10707,"Tennessee","Cities","Etowah",0,0,0,0,"3,503"
10708,"Tennessee","Cities","Fairview",0,0,0,0,"8,440"
10709,"Tennessee","Cities","Fayetteville",0,0,0,0,"7,182"
10710,"Tennessee","Cities","Friendship",0,0,0,0,668
10711,"Tennessee","Cities","Gadsden",0,0,0,0,469
10712,"Tennessee","Cities","Gainesboro",0,0,0,0,954
